Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Nat,Venue,Date,Results Score,discipline,year,ProfileURL,source
16,27:30.09,,Charles Kamau WANJIKU,16 MAY 2000,KEN,1f7,,"Gion Stadium, Sagamihara (JPN)",23 NOV 2020,1178,men_10000m,2020,https://worldathletics.org/athletes/athlete=14892076,toplist
17,27:30.81,,Alexander MUNYAO,10 SEP 1996,KEN,5f3,,"Prefectural Stadium, Kumagaya (JPN)",19 SEP 2020,1177,men_10000m,2020,https://worldathletics.org/athletes/athlete=14590685,toplist
18,27:34.48,,Stephen KISSA,01 DEC 1988,UGA,4,,"Estadio de Atletismo del Turia, Valencia (ESP)",07 OCT 2020,1171,men_10000m,2020,https://worldathletics.org/athletes/athlete=14677961,toplist
19,27:34.86,,Daiji KAWAI,22 SEP 1991,JPN,4f2,,"Yanmar Stadium Nagai, Osaka (JPN)",04 DEC 2020,1171,men_10000m,2020,https://worldathletics.org/athletes/athlete=14493806,toplist
20,27:35.57,,Justus SOGET,22 OCT 1999,KEN,1f8,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",21 NOV 2020,1170,men_10000m,2020,https://worldathletics.org/athletes/athlete=14798165,toplist
21,27:36.08,,Evans Keitany KIPTUM,27 NOV 1999,KEN,2f8,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",21 NOV 2020,1169,men_10000m,2020,https://worldathletics.org/athletes/athlete=14477630,toplist
22,27:36.29,,Tetsuya YOROIZAKA,20 MAR 1990,JPN,5f2,,"Yanmar Stadium Nagai, Osaka (JPN)",04 DEC 2020,1169,men_10000m,2020,https://worldathletics.org/athletes/athlete=14327538,toplist
23,27:36.37,,Samwel Chebolei MASAI,20 MAR 2001,KEN,3f8,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",21 NOV 2020,1169,men_10000m,2020,https://worldathletics.org/athletes/athlete=14798170,toplist
24,27:36.93,,Suguru OSAKO,23 MAY 1991,JPN,6f2,,"Yanmar Stadium Nagai, Osaka (JPN)",04 DEC 2020,1168,men_10000m,2020,https://worldathletics.org/athletes/athlete=14335060,toplist
25,27:37.29,,Wesley KIPTOO,07 JUL 1999,KEN,6f2,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",05 DEC 2020,1167,men_10000m,2020,https://worldathletics.org/athletes/athlete=14586470,toplist
26,27:38.53,,Hillary BOR,22 NOV 1989,USA,7f2,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",05 DEC 2020,1165,men_10000m,2020,https://worldathletics.org/athletes/athlete=14232976,toplist
27,27:39.20,,Robert BRANDT,02 NOV 1996,USA,8f2,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",05 DEC 2020,1164,men_10000m,2020,https://worldathletics.org/athletes/athlete=14708838,toplist
28,27:39.50,,Titus WANBUA,14 AUG 1997,KEN,4f8,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",21 NOV 2020,1164,men_10000m,2020,https://worldathletics.org/athletes/athlete=14764469,toplist
29,27:39.80,,Vincent Kibor RAIMOI,16 JUL 1996,KEN,1,,"Aoba Park Athletic Field, Chitose (JPN)",18 JUL 2020,1163,men_10000m,2020,https://worldathletics.org/athletes/athlete=14796115,toplist
30,27:41.10,,Solomon Kiplimo BOIT,01 OCT 1999,KEN,,,"Sportcomplex De Leidse Hout, Leiden (NED)",19 SEP 2020,1161,men_10000m,2020,https://worldathletics.org/athletes/athlete=14708979,toplist
31,27:41.30,,Joseph Mana NDIRANGU,09 SEP 1994,KEN,2,,"Aoba Park Athletic Field, Chitose (JPN)",18 JUL 2020,1161,men_10000m,2020,https://worldathletics.org/athletes/athlete=14209370,toplist
32,27:41.84,,Yuki SATO,26 NOV 1986,JPN,7f2,,"Yanmar Stadium Nagai, Osaka (JPN)",04 DEC 2020,1160,men_10000m,2020,https://worldathletics.org/athletes/athlete=14205661,toplist
33,27:42.99,,Kiprono SITONIK,10 NOV 2001,KEN,5f8,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",21 NOV 2020,1158,men_10000m,2020,https://worldathletics.org/athletes/athlete=14798187,toplist
34,27:44.65,,Frank LARA,25 SEP 1995,USA,9f2,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",05 DEC 2020,1156,men_10000m,2020,https://worldathletics.org/athletes/athlete=14681933,toplist
35,27:45.08,,Andrew LOROT,02 DEC 1997,KEN,6f8,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",21 NOV 2020,1155,men_10000m,2020,https://worldathletics.org/athletes/athlete=14689595,toplist
36,27:45.87,,Philemon Kiplagat RUTO,20 SEP 2001,KEN,7f8,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",21 NOV 2020,1154,men_10000m,2020,https://worldathletics.org/athletes/athlete=14758181,toplist
37,27:46.01,,Musio SAIDAMU,12 OCT 2000,KEN,8f8,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",21 NOV 2020,1153,men_10000m,2020,https://worldathletics.org/athletes/athlete=14900278,toplist
38,27:46.09,,Ren TAZAWA,11 NOV 2000,JPN,8f2,,"Yanmar Stadium Nagai, Osaka (JPN)",04 DEC 2020,1153,men_10000m,2020,https://worldathletics.org/athletes/athlete=14815040,toplist
39,27:47.49,,Josphat Ledama KISAISA,25 JUN 1998,KEN,10f8,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",21 NOV 2020,1151,men_10000m,2020,https://worldathletics.org/athletes/athlete=14695603,toplist
40,27:47.55,,Yuma HATTORI,13 NOV 1993,JPN,7f3,,"Prefectural Stadium, Kumagaya (JPN)",19 SEP 2020,1151,men_10000m,2020,https://worldathletics.org/athletes/athlete=14435284,toplist
41,27:48.27,,Stanley Waithaka MBURU,09 APR 2000,KEN,1f9,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",05 DEC 2020,1150,men_10000m,2020,https://worldathletics.org/athletes/athlete=14802641,toplist
42,27:48.64,,Koshimbei NIKORASU,01 OCT 1996,JPN,3f3,,Tajimi (JPN),09 OCT 2020,1149,men_10000m,2020,https://worldathletics.org/athletes/athlete=14919409,toplist
43,27:49.16,,Kengo SUZUKI,11 JUN 1995,JPN,8f3,,"Prefectural Stadium, Kumagaya (JPN)",19 SEP 2020,1149,men_10000m,2020,https://worldathletics.org/athletes/athlete=14598158,toplist
44,27:49.53,,Girma MECHESO,16 JAN 1988,USA,2,,"Los Angeles, CA (USA)",29 AUG 2020,1148,men_10000m,2020,https://worldathletics.org/athletes/athlete=14245844,toplist
45,27:50.09,,Kenta MURAYAMA,23 FEB 1993,JPN,9f2,,"Yanmar Stadium Nagai, Osaka (JPN)",04 DEC 2020,1147,men_10000m,2020,https://worldathletics.org/athletes/athlete=14388862,toplist
46,27:50.43,,Philip MULUWA,03 MAR 2002,KEN,2f7,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",21 NOV 2020,1147,men_10000m,2020,https://worldathletics.org/athletes/athlete=14910819,toplist
47,27:50.93,,Dominic LANGAT,15 MAY 1995,KEN,11f8,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",21 NOV 2020,1146,men_10000m,2020,https://worldathletics.org/athletes/athlete=14700585,toplist
48,27:51.27,,Robert Kipchirchir MWEI,04 NOV 1998,KEN,9f3,,"Prefectural Stadium, Kumagaya (JPN)",19 SEP 2020,1145,men_10000m,2020,https://worldathletics.org/athletes/athlete=14709051,toplist
49,27:51.92,,Wambua TAITASU,14 AUG 1997,KEN,1f3,,"Athletics Stadium, Konosu (JPN)",21 SEP 2020,1144,men_10000m,2020,https://worldathletics.org/athletes/athlete=14868772,toplist
50,27:52.27,,Tatsuya MARUYAMA,29 JUL 1994,JPN,10f2,,"Yanmar Stadium Nagai, Osaka (JPN)",04 DEC 2020,1144,men_10000m,2020,https://worldathletics.org/athletes/athlete=14868780,toplist
51,27:52.35,,Takashi ICHIDA,16 JUN 1992,JPN,1f1,,"Yanmar Stadium Nagai, Osaka (JPN)",04 DEC 2020,1144,men_10000m,2020,https://worldathletics.org/athletes/athlete=14388860,toplist
52,27:52.89,,Victor Kipkirui KORIR,14 AUG 2002,KEN,12f8,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",21 NOV 2020,1143,men_10000m,2020,https://worldathletics.org/athletes/athlete=14798155,toplist
53,27:53.17,,Connor MCMILLAN,15 NOV 1995,USA,10f2,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",05 DEC 2020,1142,men_10000m,2020,https://worldathletics.org/athletes/athlete=14623590,toplist
54,27:53.95,,Evans YEGO,05 SEP 1995,KEN,13f8,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",21 NOV 2020,1141,men_10000m,2020,https://worldathletics.org/athletes/athlete=14792334,toplist
55,27:54.06,,Yuhi NAKAYA,11 JUN 1999,JPN,2f1,,"Yanmar Stadium Nagai, Osaka (JPN)",04 DEC 2020,1141,men_10000m,2020,https://worldathletics.org/athletes/athlete=14815037,toplist
56,27:55.07,,Shinobu KUBOTA,12 DEC 1991,JPN,14f8,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",21 NOV 2020,1139,men_10000m,2020,https://worldathletics.org/athletes/athlete=14388859,toplist
57,27:55.40,,Alex CHERONO,28 FEB 2000,KEN,5f3,,Tajimi (JPN),09 OCT 2020,1139,men_10000m,2020,https://worldathletics.org/athletes/athlete=14834362,toplist
58,27:55.59,,Naoki OTA,13 OCT 1999,JPN,3f1,,"Yanmar Stadium Nagai, Osaka (JPN)",04 DEC 2020,1139,men_10000m,2020,https://worldathletics.org/athletes/athlete=14862257,toplist
59,27:56.78,,Yusuke NISHIYAMA,07 NOV 1994,JPN,6f3,,Tajimi (JPN),09 OCT 2020,1137,men_10000m,2020,https://worldathletics.org/athletes/athlete=14444458,toplist
60,27:56.81,,Patrick MATHENGE,02 NOV 1997,KEN,15f8,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",21 NOV 2020,1137,men_10000m,2020,https://worldathletics.org/athletes/athlete=14696591,toplist
61,27:57.36,,Keijiro MOGI,21 OCT 1995,JPN,11f2,,"Yanmar Stadium Nagai, Osaka (JPN)",04 DEC 2020,1136,men_10000m,2020,https://worldathletics.org/athletes/athlete=14572680,toplist
62,27:58.40,,Tatsuya OIKE,18 MAY 1990,JPN,12f2,,"Yanmar Stadium Nagai, Osaka (JPN)",04 DEC 2020,1134,men_10000m,2020,https://worldathletics.org/athletes/athlete=14441867,toplist
63,27:58.52,,Yohei IKEDA,22 JUN 1998,JPN,13f2,,"Yanmar Stadium Nagai, Osaka (JPN)",04 DEC 2020,1134,men_10000m,2020,https://worldathletics.org/athletes/athlete=14764466,toplist
64,27:58.63,,Yuto AOKI,27 APR 1997,JPN,14f2,,"Yanmar Stadium Nagai, Osaka (JPN)",04 DEC 2020,1134,men_10000m,2020,https://worldathletics.org/athletes/athlete=14843224,toplist
65,27:59.10,,Mike FOPPEN,29 NOV 1996,NED,1,,"Sportcomplex De Leidse Hout, Leiden (NED)",19 SEP 2020,1133,men_10000m,2020,https://worldathletics.org/athletes/athlete=14631296,toplist
66,27:59.40,,Hiroto INOUE,06 JAN 1993,JPN,15f2,,"Yanmar Stadium Nagai, Osaka (JPN)",04 DEC 2020,1133,men_10000m,2020,https://worldathletics.org/athletes/athlete=14493782,toplist
67,27:59.74,,Nicholas Mboroto KOSIMBEI,01 OCT 1996,KEN,16f8,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",21 NOV 2020,1132,men_10000m,2020,https://worldathletics.org/athletes/athlete=14643475,toplist
68,27:59.95,,Dan KIPLANGAT,04 JUN 1996,KEN,5f1,,"Athletics Stadium, Fukagawa (JPN)",08 JUL 2020,1132,men_10000m,2020,https://worldathletics.org/athletes/athlete=14796112,toplist
69,28:00.29,,Simon KARIUKI,01 APR 1996,KEN,3f7,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",21 NOV 2020,1131,men_10000m,2020,https://worldathletics.org/athletes/athlete=14703351,toplist
70,28:01.29,,Shuho DAIROKUNO,23 DEC 1992,JPN,4f1,,"Yanmar Stadium Nagai, Osaka (JPN)",04 DEC 2020,1130,men_10000m,2020,https://worldathletics.org/athletes/athlete=14498811,toplist
71,28:02.29,,Enock OMWAMBA,04 APR 1993,KEN,5f1,,"Athletic Track, Abashiri (JPN)",15 JUL 2020,1128,men_10000m,2020,https://worldathletics.org/athletes/athlete=14425915,toplist
72,28:03.13,,Joel MWAURA,20 JAN 1999,KEN,10f3,,"Prefectural Stadium, Kumagaya (JPN)",19 SEP 2020,1127,men_10000m,2020,https://worldathletics.org/athletes/athlete=14767007,toplist
73,28:03.30,,Vincent Kipkemoi NGETICH,03 JAN 1999,KEN,11f3,,"Prefectural Stadium, Kumagaya (JPN)",19 SEP 2020,1127,men_10000m,2020,https://worldathletics.org/athletes/athlete=14813827,toplist
74,28:03.33,,Yusuke OGURA,16 APR 1993,JPN,16f2,,"Yanmar Stadium Nagai, Osaka (JPN)",04 DEC 2020,1127,men_10000m,2020,https://worldathletics.org/athletes/athlete=14388951,toplist
75,28:03.81,,Taisei NAKAMURA,28 MAR 1998,JPN,17f8,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",21 NOV 2020,1126,men_10000m,2020,https://worldathletics.org/athletes/athlete=14659409,toplist
76,28:03.94,,Kazuya NISHIYAMA,05 NOV 1998,JPN,2,,"Nishishina Athletic Stadium, Nobeoka (JPN)",17 OCT 2020,1126,men_10000m,2020,https://worldathletics.org/athletes/athlete=14695461,toplist
77,28:04.05,,Florian CARVALHO DE FONSESCO,09 MAR 1989,FRA,1f1,,"Stade Complexe Sportif Jean-Paul Chasseboeuf, Pacé (FRA)",29 AUG 2020,1126,men_10000m,2020,https://worldathletics.org/athletes/athlete=14183723,toplist
78,28:04.29,,Zerei Kbrom MEZNGI,12 JAN 1986,NOR,1f3,,"Fana Stadion, Bergen (NOR)",20 SEP 2020,1125,men_10000m,2020,https://worldathletics.org/athletes/athlete=14598298,toplist
79,28:04.32,,Zach PANNING,29 MAR 1995,USA,12f2,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",05 DEC 2020,1125,men_10000m,2020,https://worldathletics.org/athletes/athlete=14680006,toplist
80,28:04.56,,Minato OISHI,19 MAY 1988,JPN,17f2,,"Yanmar Stadium Nagai, Osaka (JPN)",04 DEC 2020,1125,men_10000m,2020,https://worldathletics.org/athletes/athlete=14205179,toplist
81,28:05.37,,Yuhei URANO,01 NOV 1997,JPN,18f2,,"Yanmar Stadium Nagai, Osaka (JPN)",04 DEC 2020,1124,men_10000m,2020,https://worldathletics.org/athletes/japan/yuhei-urano-14754378,toplist
82,28:05.66,,James Ndiwa BUNUKA,01 NOV 1997,KEN,1,,"Denka Big Swan Stadium, Niigata (JPN)",11 SEP 2020,1123,men_10000m,2020,https://worldathletics.org/athletes/athlete=14590712,toplist
83,28:06.21,,Muthoni MUIRU,27 MAR 1998,KEN,18f8,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",21 NOV 2020,1122,men_10000m,2020,https://worldathletics.org/athletes/athlete=14754374,toplist
84,28:06.56,,Shoma FUNATSU,25 SEP 1997,JPN,2f9,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",05 DEC 2020,1122,men_10000m,2020,https://worldathletics.org/athletes/athlete=14659395,toplist
85,28:06.88,,Benjamin FLANAGAN,11 JAN 1995,CAN,3,,"Los Angeles, CA (USA)",29 AUG 2020,1121,men_10000m,2020,https://worldathletics.org/athletes/athlete=14479051,toplist
86,28:06.90,,Paul Kipngetich TANUI,22 DEC 1990,KEN,1,,"Nyayo National Stadium, Nairobi (KEN)",03 OCT 2020,1121,men_10000m,2020,https://worldathletics.org/athletes/athlete=14366690,toplist
87,28:06.91,,Shinichiro NAKAMURA,14 APR 1993,JPN,3f9,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",05 DEC 2020,1121,men_10000m,2020,https://worldathletics.org/athletes/athlete=14388946,toplist
88,28:07.01,,Fabien PALCAU,22 JUN 1997,FRA,2f1,,"Stade Complexe Sportif Jean-Paul Chasseboeuf, Pacé (FRA)",29 AUG 2020,1121,men_10000m,2020,https://worldathletics.org/athletes/athlete=14592082,toplist
89,28:07.34,,Sho NAGATO,13 JAN 1997,JPN,4f9,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",05 DEC 2020,1121,men_10000m,2020,https://worldathletics.org/athletes/athlete=14731445,toplist
90,28:07.69,,Jackson Kavesa MUEMA,03 SEP 2001,KEN,19f8,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",21 NOV 2020,1120,men_10000m,2020,https://worldathletics.org/athletes/athlete=14847917,toplist
91,28:07.70,,Conner MANTZ,08 DEC 1996,USA,4,,"Los Angeles, CA (USA)",29 AUG 2020,1120,men_10000m,2020,https://worldathletics.org/athletes/athlete=14628442,toplist
92,28:07.89,,Masahiro FUKUMOTO,08 APR 1997,JPN,5f9,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",05 DEC 2020,1120,men_10000m,2020,https://worldathletics.org/athletes/athlete=14733875,toplist
93,28:08.10,,Boniface MULWA,16 APR 2000,KEN,6f1,,"Athletic Track, Abashiri (JPN)",15 JUL 2020,1119,men_10000m,2020,https://worldathletics.org/athletes/athlete=14892079,toplist
94,28:08.20,,Ben BLANKENSHIP,15 DEC 1988,USA,5,,"Los Angeles, CA (USA)",29 AUG 2020,1119,men_10000m,2020,https://worldathletics.org/athletes/athlete=14326177,toplist
95,28:08.25,,Shunya KIKUCHI,26 JUL 1998,JPN,5f7,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",21 NOV 2020,1119,men_10000m,2020,https://worldathletics.org/athletes/athlete=14516710,toplist
96,28:08.27,,Mehdi FRÈRE,27 JUL 1996,FRA,3f1,,"Stade Complexe Sportif Jean-Paul Chasseboeuf, Pacé (FRA)",29 AUG 2020,1119,men_10000m,2020,https://worldathletics.org/athletes/athlete=14592128,toplist
96,28:08.27,,Yuki SUZUKI,01 NOV 1995,JPN,1f7,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",14 NOV 2020,1119,men_10000m,2020,https://worldathletics.org/athletes/athlete=14823344,toplist
98,28:08.29,,Akito TERUI,11 MAY 1994,JPN,6f9,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",05 DEC 2020,1119,men_10000m,2020,https://worldathletics.org/athletes/athlete=14610393,toplist
99,28:08.61,,Yamato YOSHII,14 FEB 2002,JPN,3f9,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",14 NOV 2020,1119,men_10000m,2020,https://worldathletics.org/athletes/athlete=14851972,toplist
100,28:08.83,,Kiseki SHIOZAWA,17 DEC 1998,JPN,5f1,,"Yanmar Stadium Nagai, Osaka (JPN)",04 DEC 2020,1118,men_10000m,2020,https://worldathletics.org/athletes/athlete=14760035,toplist
1,26:33.93,,Jacob KIPLIMO,14 NOV 2000,UGA,1,,"Mestský Stadion, Ostrava (CZE)",19 MAY 2021,1268,men_10000m,2021,https://worldathletics.org/athletes/athlete=14735365,toplist
2,26:49.51,,Selemon BAREGA,20 JAN 2000,ETH,1,,"FBK Stadium, Hengelo (NED)",08 JUN 2021,1243,men_10000m,2021,https://worldathletics.org/athletes/athlete=14751317,toplist
3,26:49.73,,Yomif KEJELCHA,01 AUG 1997,ETH,2,,"FBK Stadium, Hengelo (NED)",08 JUN 2021,1243,men_10000m,2021,https://worldathletics.org/athletes/athlete=14594967,toplist
4,26:50.37,,Berihu AREGAWI,28 FEB 2001,ETH,3,,"FBK Stadium, Hengelo (NED)",08 JUN 2021,1242,men_10000m,2021,https://worldathletics.org/athletes/athlete=14848753,toplist
5,26:57.16,,Hagos GEBRHIWET,11 MAY 1994,ETH,4,,"FBK Stadium, Hengelo (NED)",08 JUN 2021,1231,men_10000m,2021,https://worldathletics.org/athletes/athlete=14477352,toplist
6,26:58.30,,Tadese WORKU,20 JAN 2002,ETH,5,,"FBK Stadium, Hengelo (NED)",08 JUN 2021,1229,men_10000m,2021,https://worldathletics.org/athletes/athlete=14566477,toplist
7,27:01.06,,Geoffrey KAMWOROR,22 NOV 1992,KEN,1,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",18 JUN 2021,1224,men_10000m,2021,https://worldathletics.org/athletes/athlete=14423680,toplist
8,27:03.94,,Daniel MATEIKO,04 AUG 1998,KEN,6,,"FBK Stadium, Hengelo (NED)",08 JUN 2021,1220,men_10000m,2021,https://worldathletics.org/athletes/athlete=14916367,toplist
9,27:07.49,,Birhanu BALEW,27 FEB 1996,BRN,2,,"Mestský Stadion, Ostrava (CZE)",19 MAY 2021,1214,men_10000m,2021,https://worldathletics.org/athletes/athlete=14695983,toplist
10,27:10.41,,Marc SCOTT,21 DEC 1993,GBR,1,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",20 FEB 2021,1209,men_10000m,2021,https://worldathletics.org/athletes/athlete=14497504,toplist
11,27:11.29,,Grant FISHER,22 APR 1997,USA,2,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",20 FEB 2021,1208,men_10000m,2021,https://worldathletics.org/athletes/athlete=14591210,toplist
12,27:12.78,,William KINCAID,21 SEP 1992,USA,3,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",20 FEB 2021,1206,men_10000m,2021,https://worldathletics.org/athletes/athlete=14493258,toplist
13,27:14.95,,Ben TRUE,29 DEC 1985,USA,4,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",20 FEB 2021,1202,men_10000m,2021,https://worldathletics.org/athletes/athlete=14253490,toplist
14,27:17.14,,Kieran TUNTIVATE,16 FEB 1997,THA,5,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",20 FEB 2021,1199,men_10000m,2021,https://worldathletics.org/athletes/athlete=14647807,toplist
15,27:17.41,,Timothy Kibet KOSGEI,01 JAN 1997,KEN,7,,"FBK Stadium, Hengelo (NED)",08 JUN 2021,1198,men_10000m,2021,https://worldathletics.org/athletes/athlete=14915212,toplist
16,27:18.89,,Charles Kamau WANJIKU,16 MAY 2000,KEN,1f8,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",13 NOV 2021,1196,men_10000m,2021,https://worldathletics.org/athletes/athlete=14892076,toplist
17,27:19.16,,Stanley Waithaka MBURU,09 APR 2000,KEN,1f5,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",24 APR 2021,1196,men_10000m,2021,https://worldathletics.org/athletes/athlete=14802641,toplist
18,27:20.30,,Richard YATOR,04 JUN 1998,KEN,2f8,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",13 NOV 2021,1194,men_10000m,2021,https://worldathletics.org/athletes/athlete=14708970,toplist
19,27:20.61,,Zouhair TALBI,08 APR 1995,MAR,1f1,,"Irvine, CA (USA)",14 MAY 2021,1193,men_10000m,2021,https://worldathletics.org/athletes/athlete=14577963,toplist
20,27:21.10,,Jonathan Muia NDIKU,18 SEP 1991,KEN,3f8,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",13 NOV 2021,1193,men_10000m,2021,https://worldathletics.org/athletes/athlete=14209367,toplist
21,27:22.70,,Isaac KIMELI,09 MAR 1994,BEL,1f1,,"Olympiastadion, Stockholm (SWE)",04 MAY 2021,1190,men_10000m,2021,https://worldathletics.org/athletes/athlete=14482919,toplist
22,27:22.80,,Emmanuel BOR,14 APR 1988,USA,2f1,,"Irvine, CA (USA)",14 MAY 2021,1190,men_10000m,2021,https://worldathletics.org/athletes/athlete=14207433,toplist
23,27:22.93,,Antipas Kibet KANDIE,02 APR 1996,KEN,1f10,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",04 DEC 2021,1190,men_10000m,2021,https://worldathletics.org/athletes/athlete=14808800,toplist
24,27:23.03,,Alexander MUNYAO,10 SEP 1996,KEN,4f8,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",13 NOV 2021,1189,men_10000m,2021,https://worldathletics.org/athletes/athlete=14590685,toplist
25,27:23.39,,Morhad AMDOUNI,21 JUN 1988,FRA,1f1,,"Birmingham University Athletics Track, Birmingham (GBR)",05 JUN 2021,1189,men_10000m,2021,https://worldathletics.org/athletes/athlete=14182867,toplist
26,27:23.44,,Joe KLECKER,16 NOV 1996,USA,3f1,,"Irvine, CA (USA)",14 MAY 2021,1189,men_10000m,2021,https://worldathletics.org/athletes/athlete=14576389,toplist
26,27:23.44,,Ren TAZAWA,11 NOV 2000,JPN,3f10,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",04 DEC 2021,1189,men_10000m,2021,https://worldathletics.org/athletes/athlete=14815040,toplist
28,27:24.41,,Bashir ABDI,10 FEB 1989,BEL,2f1,,"Birmingham University Athletics Track, Birmingham (GBR)",05 JUN 2021,1187,men_10000m,2021,https://worldathletics.org/athletes/athlete=14375137,toplist
29,27:24.42,,Vincent Kibet YEGON,05 DEC 2000,KEN,4f10,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",04 DEC 2021,1187,men_10000m,2021,https://worldathletics.org/athletes/athlete=14847919,toplist
30,27:24.73,,Weldon LANGAT,24 FEB 1998,KEN,2,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",18 JUN 2021,1187,men_10000m,2021,https://worldathletics.org/athletes/athlete=14922144,toplist
31,27:25.00,,Carlos MAYO,18 SEP 1995,ESP,3f1,,"Birmingham University Athletics Track, Birmingham (GBR)",05 JUN 2021,1186,men_10000m,2021,https://worldathletics.org/athletes/athlete=14505828,toplist
32,27:25.08,,Philemon KIPLIMO,10 OCT 1998,KEN,2f1,,"Olympiastadion, Stockholm (SWE)",04 MAY 2021,1186,men_10000m,2021,https://worldathletics.org/athletes/athlete=14862286,toplist
