Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Nat,Venue,Date,Results Score,discipline,year,ProfileURL,source
65,67.06,,Tracey ANDERSSON,05 DEC 1984,SWE,3f1,,Bottnaryd (SWE),17 JUN 2018,1046,women_HT,2018,https://worldathletics.org/athletes/athlete=14301679,toplist
66,66.99,,Alyssa WILSON,20 FEB 1999,USA,4,,"Eugene, OR (USA)",07 JUN 2018,1045,women_HT,2018,https://worldathletics.org/athletes/athlete=14658933,toplist
67,66.93,,Mariana Grasielly MARCELINO,16 JUL 1992,BRA,,,Zagreb (CRO),28 JUL 2018,1044,women_HT,2018,https://worldathletics.org/athletes/athlete=14336128,toplist
68,66.90,,Ni YAN,07 FEB 1993,CHN,4,,Chengdu (CHN),01 APR 2018,1043,women_HT,2018,https://worldathletics.org/athletes/athlete=14430157,toplist
68,66.90,,Molli DETLOFF,15 JAN 1996,USA,2f6,,"Long Beach, CA (USA)",20 APR 2018,1043,women_HT,2018,https://worldathletics.org/athletes/athlete=14675229,toplist
70,66.89,,Alina SAHYUNOVA,02 MAR 1990,BLR,3,,Brest (BLR),27 APR 2018,1043,women_HT,2018,https://worldathletics.org/athletes/athlete=14269817,toplist
71,66.87,,Bianca Monica LAZĂR FAZECAS,24 FEB 1993,ROU,1,,Bucureşti (ROU),23 JUN 2018,1043,women_HT,2018,https://worldathletics.org/athletes/athlete=14295711,toplist
71,66.87,,Pavla KUKLOVÁ,01 NOV 1995,CZE,2,,Ostrava (CZE),01 JUL 2018,1043,women_HT,2018,https://worldathletics.org/athletes/athlete=14531126,toplist
73,66.86,,Queen OBISESAN,15 SEP 1982,NGR,1,,Abuja (NGR),15 FEB 2018,1042,women_HT,2018,https://worldathletics.org/athletes/athlete=14388399,toplist
73,66.86,,Mengyuan ZHOU,03 SEP 1999,CHN,2,,Guiyang (CHN),17 JUN 2018,1042,women_HT,2018,https://worldathletics.org/athletes/athlete=14800549,toplist
75,66.80,,Beatrice Nedberge LLANO,14 DEC 1997,NOR,4f1,,Bottnaryd (SWE),17 JUN 2018,1041,women_HT,2018,https://worldathletics.org/athletes/athlete=14481276,toplist
76,66.77,,Valeria CHILIQUINGA,27 FEB 1991,ECU,3,,Cochabamba (BOL),05 JUN 2018,1041,women_HT,2018,https://worldathletics.org/athletes/athlete=14382268,toplist
77,66.75,,Kati OJALOO,31 JAN 1990,EST,2,,Oslo (NOR),30 MAY 2018,1041,women_HT,2018,https://worldathletics.org/athletes/athlete=14381551,toplist
78,66.67,,Ashley BRYANT,,USA,1,,"Norman, OK (USA)",20 APR 2018,1039,women_HT,2018,https://worldathletics.org/athletes/united-states/ashley-bryant-014491825,toplist
78,66.67,,Lauren STUART,16 NOV 1991,CAN,2,,Ottawa (CAN),06 JUL 2018,1039,women_HT,2018,https://worldathletics.org/athletes/athlete=14381256,toplist
80,66.65,,Merja KORPELA,15 MAY 1981,FIN,2,,Saarijärvi (FIN),24 JUN 2018,1039,women_HT,2018,https://worldathletics.org/athletes/athlete=14259386,toplist
81,66.63,,Destiney COWARD,,USA,1,,"Storrs, CT (USA)",14 APR 2018,1039,women_HT,2018,https://worldathletics.org/athletes/athlete=14674648,toplist
82,66.57,,Ayamey D. MEDINA,21 FEB 1998,CUB,1,,La Habana (CUB),17 FEB 2018,1038,women_HT,2018,https://worldathletics.org/athletes/athlete=14637148,toplist
83,66.56,,Alena SOBALEVA,11 MAY 1993,BLR,3,,Minsk (BLR),20 JUL 2018,1038,women_HT,2018,https://worldathletics.org/athletes/athlete=14335975,toplist
84,66.49,,Maddy NILLES,23 MAR 1997,USA,5,,"Eugene, OR (USA)",07 JUN 2018,1036,women_HT,2018,https://worldathletics.org/athletes/united-states/maddy-otterdahl-14610883,toplist
85,66.46,,Elianne DESPAIGNE,11 JAN 1997,CUB,5,,Trujillo (PER),25 AUG 2018,1036,women_HT,2018,https://worldathletics.org/athletes/athlete=14573083,toplist
86,66.43,,Jennifer BATU,24 OCT 1993,CGO,3,,"Stephen Keshi Stadium, Asaba (NGR)",02 AUG 2018,1036,women_HT,2018,https://worldathletics.org/athletes/athlete=14424410,toplist
87,66.32,,Cintia GERGELICS,16 NOV 1991,HUN,3,,Szombathely (HUN),26 JUL 2018,1034,women_HT,2018,https://worldathletics.org/athletes/athlete=14281576,toplist
88,66.07,,Nicole BRADLEY,23 APR 1992,NZL,1,,Hastings (NZL),27 JAN 2018,1030,women_HT,2018,https://worldathletics.org/athletes/athlete=14465307,toplist
89,66.06,,Sara FANTINI,16 SEP 1997,ITA,1,,Modena (ITA),23 JUN 2018,1030,women_HT,2018,https://worldathletics.org/athletes/athlete=14593885,toplist
90,65.92,,Carolin PAESLER,16 DEC 1990,GER,5,,Luzern (SUI),09 JUL 2018,1027,women_HT,2018,https://worldathletics.org/athletes/athlete=14277860,toplist
91,65.84,,Dan ZONG,19 JAN 1995,CHN,3,,Guiyang (CHN),17 JUN 2018,1026,women_HT,2018,https://worldathletics.org/athletes/athlete=14585428,toplist
92,65.81,,Carly FEHRINGER,09 NOV 1991,USA,1,,"Kearney, NE (USA)",12 APR 2018,1025,women_HT,2018,https://worldathletics.org/athletes/athlete=14449313,toplist
92,65.81,,Alena LYSENKO,03 FEB 1988,RUS,3,,Zhukovskiy (RUS),23 JUN 2018,1025,women_HT,2018,https://worldathletics.org/athletes/athlete=14298502,toplist
94,65.72,,Lara NIELSEN,19 DEC 1992,AUS,1,,Brisbane (AUS),04 FEB 2018,1024,women_HT,2018,https://worldathletics.org/athletes/athlete=14335395,toplist
95,65.61,,Camryn ROGERS,07 JUN 1999,CAN,2,,"Berkeley, CA (USA)",27 APR 2018,1022,women_HT,2018,https://worldathletics.org/athletes/athlete=14607142,toplist
95,65.61,,Sophie GIMMLER,18 MAR 1996,GER,1,,Heilbronn (GER),01 JUL 2018,1022,women_HT,2018,https://worldathletics.org/athletes/athlete=14483232,toplist
97,65.58,,Veronika KAŇUCHOVÁ,19 APR 1993,SVK,3,,Trnava (SVK),07 JUL 2018,1022,women_HT,2018,https://worldathletics.org/athletes/athlete=14380405,toplist
98,65.42,,Susen KÜSTER,27 JUL 1994,GER,5f2,,Halle (GER),26 MAY 2018,1019,women_HT,2018,https://worldathletics.org/athletes/athlete=14401151,toplist
99,65.36,,Claudia ŠTRAVS,11 FEB 1994,SLO,1,,Celje (SLO),15 JUL 2018,1018,women_HT,2018,https://worldathletics.org/athletes/athlete=14424052,toplist
100,65.35,,Xinying XU,17 FEB 1997,CHN,4,,Guiyang (CHN),17 JUN 2018,1018,women_HT,2018,https://worldathletics.org/athletes/athlete=14638605,toplist
1,78.24,,DeAnna PRICE,08 JUN 1993,USA,1,,"Drake Stadium, Des Moines, IA (USA)",27 JUL 2019,1227,women_HT,2019,https://worldathletics.org/athletes/athlete=14491584,toplist
2,76.75,,Brooke ANDERSEN,23 AUG 1995,USA,1,,"Rathdrum, ID (USA)",01 JUN 2019,1202,women_HT,2019,https://worldathletics.org/athletes/athlete=14577492,toplist
3,76.46,,Gwen BERRY,29 JUN 1989,USA,2,,"Drake Stadium, Des Moines, IA (USA)",27 JUL 2019,1198,women_HT,2019,https://worldathletics.org/athletes/athlete=14327736,toplist
4,76.35,,Joanna FIODOROW,04 MAR 1989,POL,2,,"Khalifa International Stadium, Doha (QAT)",28 SEP 2019,1196,women_HT,2019,https://worldathletics.org/athletes/athlete=14293612,toplist
5,76.26,,Zheng WANG,14 DEC 1987,CHN,1,,Shenyang (CHN),10 JUL 2019,1194,women_HT,2019,https://worldathletics.org/athletes/athlete=14264987,toplist
6,75.61,,Anita WŁODARCZYK,08 AUG 1985,POL,1,,"Paavo Nurmen Stadion, Turku (FIN)",11 JUN 2019,1184,women_HT,2019,https://worldathletics.org/athletes/athlete=14294652,toplist
7,75.43,,Janeah STEWART,21 JUL 1996,USA,2,,"Bloomington, IN (USA)",22 JUN 2019,1181,women_HT,2019,https://worldathletics.org/athletes/athlete=14678887,toplist
8,75.23,,Malwina KOPRON,16 NOV 1994,POL,1,,"Stadion Śląski, Chorzów (POL)",14 SEP 2019,1178,women_HT,2019,https://worldathletics.org/athletes/athlete=14418780,toplist
9,75.04,,Maggie EWEN,23 SEP 1994,USA,4,,"Drake Stadium, Des Moines, IA (USA)",27 JUL 2019,1175,women_HT,2019,https://worldathletics.org/athletes/athlete=14426023,toplist
10,74.95,,Hanna MALYSHCHYK,04 FEB 1994,BLR,1f1,,Šamorín (SVK),09 MAR 2019,1173,women_HT,2019,https://worldathletics.org/athletes/athlete=14421738,toplist
11,74.84,,Alexandra TAVERNIER,13 DEC 1993,FRA,3,,"Stadion Śląski, Chorzów (POL)",16 JUN 2019,1171,women_HT,2019,https://worldathletics.org/athletes/athlete=14417974,toplist
12,74.70,,Zalina PETRIVSKAYA,05 FEB 1988,MDA,1,,"Dinamo Stadium, Chisinau (MDA)",22 JUN 2019,1169,women_HT,2019,https://worldathletics.org/athletes/athlete=14290915,toplist
13,73.56,,Laura IGAUNE,10 FEB 1988,LAT,1,,"Mount Olive, NC (USA)",11 MAY 2019,1151,women_HT,2019,https://worldathletics.org/athletes/athlete=14289994,toplist
13,73.56,,Iryna KLYMETS,04 OCT 1994,UKR,5,,"Khalifa International Stadium, Doha (QAT)",28 SEP 2019,1151,women_HT,2019,https://worldathletics.org/athletes/athlete=14408893,toplist
15,73.32,,Hanna SKYDAN,14 MAY 1992,AZE,3q2,,"Khalifa International Stadium, Doha (QAT)",27 SEP 2019,1147,women_HT,2019,https://worldathletics.org/athletes/athlete=14375556,toplist
16,73.00,,Janee' KASSANAVOID,19 JAN 1995,USA,1,,"Baton Rouge, LA (USA)",27 APR 2019,1142,women_HT,2019,https://worldathletics.org/athletes/athlete=14628218,toplist
17,72.93,,Na LUO,08 OCT 1993,CHN,1,,Budapest (HUN),08 JUN 2019,1141,women_HT,2019,https://worldathletics.org/athletes/athlete=14430153,toplist
18,72.70,,Réka GYURÁTZ,31 MAY 1996,HUN,1,,Budapest (HUN),27 JUL 2019,1137,women_HT,2019,https://worldathletics.org/athletes/athlete=14382890,toplist
19,72.18,,Sofiya PALKINA,09 JUN 1998,ANA,1,,Moskva (RUS),11 JUN 2019,1128,women_HT,2019,https://worldathletics.org/athletes/athlete=14513668,toplist
20,72.13,,Yelizaveta TSAREVA,26 MAR 1993,ANA,4f1,,Šamorín (SVK),09 MAR 2019,1128,women_HT,2019,https://worldathletics.org/athletes/athlete=14481572,toplist
21,72.04,,Martina HRAŠNOVÁ,21 MAR 1983,SVK,1,,Tampere (FIN),25 MAY 2019,1126,women_HT,2019,https://worldathletics.org/athletes/athlete=14301404,toplist
22,71.99,,Anastasiya KALAMOYETS,15 JUL 1994,BLR,1,,Minsk (BLR),05 JUL 2019,1125,women_HT,2019,https://worldathletics.org/athletes/athlete=14427839,toplist
23,71.80,,Alona SHAMOTINA,27 DEC 1995,UKR,1,,Kyiv (UKR),06 JUL 2019,1122,women_HT,2019,https://worldathletics.org/athletes/athlete=14414096,toplist
24,71.52,,Audrey CIOFANI,13 MAR 1996,FRA,1,,Salon-de-Provence (FRA),23 FEB 2019,1118,women_HT,2019,https://worldathletics.org/athletes/athlete=14424565,toplist
24,71.52,,Alena SOBALEVA,11 MAY 1993,BLR,6q2,,"Khalifa International Stadium, Doha (QAT)",27 SEP 2019,1118,women_HT,2019,https://worldathletics.org/athletes/athlete=14335975,toplist
26,71.51,,Iryna NOVOZHYLOVA,07 JAN 1986,UKR,2,,Kyiv (UKR),06 JUL 2019,1118,women_HT,2019,https://worldathletics.org/athletes/athlete=14303970,toplist
27,71.50,,Camryn ROGERS,07 JUN 1999,CAN,1,,"Austin, TX (USA)",06 JUN 2019,1117,women_HT,2019,https://worldathletics.org/athletes/athlete=14607142,toplist
28,71.43,,Beatrice Nedberge LLANO,14 DEC 1997,NOR,1,,"Tempe, AZ (USA)",22 MAR 2019,1116,women_HT,2019,https://worldathletics.org/athletes/athlete=14481276,toplist
29,71.39,,Julia RATCLIFFE,14 JUL 1993,NZL,1,,Townsville (AUS),28 JUN 2019,1116,women_HT,2019,https://worldathletics.org/athletes/athlete=14293147,toplist
30,71.33,,Stamatia Alexandra SCARVELIS,17 AUG 1995,GRE,1,,Pravets (BUL),03 SEP 2019,1115,women_HT,2019,https://worldathletics.org/athletes/athlete=14476943,toplist
31,71.09,,Kateřina ŠAFRÁNKOVÁ,08 JUN 1989,CZE,1f,,Pardubice (CZE),04 JUN 2019,1111,women_HT,2019,https://worldathletics.org/athletes/athlete=14262767,toplist
32,71.06,,Erin REESE,04 DEC 1995,USA,2,,"Austin, TX (USA)",06 JUN 2019,1110,women_HT,2019,https://worldathletics.org/athletes/athlete=14586650,toplist
33,70.80,,Bianca Florentina GHELBER,01 JUN 1990,ROU,1,,Pitesti (ROU),30 JUL 2019,1106,women_HT,2019,https://worldathletics.org/athletes/athlete=14295835,toplist
34,70.66,,Tingting LIU,29 JAN 1990,CHN,2,,Braunschweig (GER),26 MAY 2019,1104,women_HT,2019,https://worldathletics.org/athletes/athlete=14941347,toplist
35,70.63,,Alyssa WILSON,20 FEB 1999,USA,1,,"Los Angeles, CA (USA)",13 APR 2019,1103,women_HT,2019,https://worldathletics.org/athletes/athlete=14658933,toplist
36,70.30,,Sara FANTINI,16 SEP 1997,ITA,1,,Livorno (ITA),29 JUN 2019,1098,women_HT,2019,https://worldathletics.org/athletes/athlete=14593885,toplist
37,70.20,,Jillian WEIR,09 FEB 1993,CAN,4f1,,Halle (GER),01 JUN 2019,1096,women_HT,2019,https://worldathletics.org/athletes/athlete=14423557,toplist
38,70.18,,Krista TERVO,15 NOV 1997,FIN,1,,Jyväskylä (FIN),19 JUN 2019,1096,women_HT,2019,https://worldathletics.org/athletes/athlete=14592895,toplist
39,70.08,,Kıvılcım SALMAN,27 MAR 1992,TUR,1,,Bursa (TUR),21 AUG 2019,1094,women_HT,2019,https://worldathletics.org/athletes/athlete=14375566,toplist
40,70.01,,Ida STORM,11 OCT 1991,SWE,7f1,,Šamorín (SVK),09 MAR 2019,1093,women_HT,2019,https://worldathletics.org/athletes/athlete=14302460,toplist
41,69.85,,Anna Maria OREL,11 DEC 1996,EST,1,,Split (CRO),27 APR 2019,1091,women_HT,2019,https://worldathletics.org/athletes/athlete=14547643,toplist
42,69.68,,Katarzyna FURMANEK,19 FEB 1996,POL,3,,Napoli (ITA),12 JUL 2019,1088,women_HT,2019,https://worldathletics.org/athletes/athlete=14419896,toplist
43,69.48,,Rosa Andreina RODRÍGUEZ,02 JUL 1986,VEN,3,,"Estadio Atlético de la VIDENA, Lima (PER)",10 AUG 2019,1085,women_HT,2019,https://worldathletics.org/athletes/athlete=14325206,toplist
44,69.44,,Anamari KOŽUL,20 JAN 1996,CRO,1,,Zagreb (CRO),04 MAY 2019,1084,women_HT,2019,https://worldathletics.org/athletes/athlete=14462716,toplist
45,69.37,,Oyesade OLATOYE,25 JAN 1997,USA,4,,"Austin, TX (USA)",06 JUN 2019,1083,women_HT,2019,https://worldathletics.org/athletes/athlete=14528108,toplist
46,69.36,,Anastasiya MASLOVA,16 OCT 1997,BLR,2,,"Gunder Hägg Stadion, Gävle (SWE)",12 JUL 2019,1083,women_HT,2019,https://worldathletics.org/athletes/athlete=14677647,toplist
47,68.86,,Aleksandra ŚMIECH,02 OCT 1997,POL,5,,Stalowa Wola (POL),27 JUL 2019,1075,women_HT,2019,https://worldathletics.org/athletes/athlete=14643539,toplist
48,68.85,,Temilola Olatoke OGUNRINDE,29 FEB 1996,NGR,5,,"Austin, TX (USA)",06 JUN 2019,1075,women_HT,2019,https://worldathletics.org/athletes/athlete=14529364,toplist
49,68.79,,Charlene WOITHA,21 AUG 1993,GER,1,,Luzern (SUI),09 JUL 2019,1074,women_HT,2019,https://worldathletics.org/athletes/athlete=14454035,toplist
50,68.71,,Berta CASTELLS,24 JAN 1984,ESP,1,,Manresa (ESP),21 AUG 2019,1072,women_HT,2019,https://worldathletics.org/athletes/athlete=14261855,toplist
51,68.55,,Jennifer DAHLGREN,21 APR 1984,ARG,1,,Buenos Aires (ARG),13 APR 2019,1070,women_HT,2019,https://worldathletics.org/athletes/athlete=14272677,toplist
52,68.36,,Jillian SHIPPEE,19 APR 1999,USA,1,,"Charlottesville, VA (USA)",09 MAY 2019,1067,women_HT,2019,https://worldathletics.org/athletes/athlete=14636609,toplist
53,68.16,,Kati OJALOO,31 JAN 1990,EST,1,,Viimsi (EST),25 MAY 2019,1063,women_HT,2019,https://worldathletics.org/athletes/athlete=14381551,toplist
54,68.15,,Alexandra HULLEY,24 JUL 1997,AUS,1,,Sydney (AUS),23 FEB 2019,1063,women_HT,2019,https://worldathletics.org/athletes/athlete=14495639,toplist
55,68.13,,Jeneva STEVENS,28 OCT 1989,USA,2,,"Oxford, MS (USA)",12 APR 2019,1063,women_HT,2019,https://worldathletics.org/athletes/athlete=14361804,toplist
56,68.07,,Alina DURAN,28 MAR 1990,USA,1,,"Piscataway, NJ (USA)",09 JUN 2019,1062,women_HT,2019,https://worldathletics.org/athletes/athlete=14477472,toplist
57,68.03,,Tuğçe ŞAHUTOĞLU,01 MAY 1988,TUR,2,,Bursa (TUR),20 JUN 2019,1061,women_HT,2019,https://worldathletics.org/athletes/athlete=14303341,toplist
58,67.96,,Carolin PAESLER,16 DEC 1990,GER,1f2,,Halle (GER),01 JUN 2019,1060,women_HT,2019,https://worldathletics.org/athletes/athlete=14277860,toplist
59,67.94,,Molli DETLOFF,15 JAN 1996,USA,6,,"Austin, TX (USA)",06 JUN 2019,1060,women_HT,2019,https://worldathletics.org/athletes/athlete=14675229,toplist
60,67.78,,Camille SAINTE LUCE,18 APR 1996,FRA,5,,Montreuil (FRA),11 JUN 2019,1057,women_HT,2019,https://worldathletics.org/athletes/athlete=14514508,toplist
60,67.78,,Vanessa STERCKENDRIES,15 SEP 1995,BEL,1,,Eeklo (BEL),28 SEP 2019,1057,women_HT,2019,https://worldathletics.org/athletes/athlete=14481780,toplist
62,67.73,,Barbara ŠPILER,02 JAN 1992,SLO,1,,Celje (SLO),22 AUG 2019,1056,women_HT,2019,https://worldathletics.org/athletes/athlete=14300243,toplist
63,67.59,,Laura REDONDO,03 JUL 1988,ESP,1,,Pamplona (ESP),27 JUL 2019,1054,women_HT,2019,https://worldathletics.org/athletes/athlete=14260658,toplist
64,67.51,,Sophie HITCHON,11 JUL 1991,GBR,9,,"Yanmar Stadium Nagai, Osaka (JPN)",19 MAY 2019,1053,women_HT,2019,https://worldathletics.org/athletes/athlete=14275327,toplist
65,67.47,,Elianne DESPAIGNE,11 JAN 1997,CUB,1,,La Habana (CUB),02 MAR 2019,1052,women_HT,2019,https://worldathletics.org/athletes/athlete=14573083,toplist
66,67.46,,Susen KÜSTER,27 JUL 1994,GER,1,,Schönebeck (GER),24 MAY 2019,1052,women_HT,2019,https://worldathletics.org/athletes/athlete=14401151,toplist
67,67.42,,Tracey ANDERSSON,05 DEC 1984,SWE,1,,Göteborg (SWE),02 MAR 2019,1051,women_HT,2019,https://worldathletics.org/athletes/athlete=14301679,toplist
68,67.40,,Li JI,14 DEC 2000,CHN,1f1,,Luoyang (CHN),29 MAY 2019,1051,women_HT,2019,https://worldathletics.org/athletes/athlete=14748833,toplist
69,67.37,,Veronika KAŇUCHOVÁ,19 APR 1993,SVK,9,,"Austin, TX (USA)",06 JUN 2019,1051,women_HT,2019,https://worldathletics.org/athletes/athlete=14380405,toplist
69,67.37,,Yaritza MARTÍNEZ,03 FEB 2000,CUB,1,,La Habana (CUB),08 JUN 2019,1051,women_HT,2019,https://worldathletics.org/athletes/athlete=14663489,toplist
71,67.32,,Valeria CHILIQUINGA,27 FEB 1991,ECU,1f1,,Vila Nova de Cerveira (POR),04 MAY 2019,1050,women_HT,2019,https://worldathletics.org/athletes/athlete=14382268,toplist
72,67.23,,Inga LINNA,21 FEB 1995,FIN,4q,,Napoli (ITA),10 JUL 2019,1048,women_HT,2019,https://worldathletics.org/athletes/athlete=14463202,toplist
73,67.04,,Valeriya IVANENKO,16 AUG 2001,UKR,1,,Uman (UKR),18 MAY 2019,1045,women_HT,2019,https://worldathletics.org/athletes/athlete=14686966,toplist
74,67.03,,Weilu HUANG,20 JUL 1999,CHN,2,,Luzern (SUI),09 JUL 2019,1045,women_HT,2019,https://worldathletics.org/athletes/athlete=14800550,toplist
75,66.88,,Mariana Grasielly MARCELINO,16 JUL 1992,BRA,1,,Concepción del Uruguay (ARG),31 MAR 2019,1043,women_HT,2019,https://worldathletics.org/athletes/athlete=14336128,toplist
76,66.87,,Michaela DENDINGER,09 MAY 1995,USA,1,,"Sioux Falls, SD (USA)",03 MAY 2019,1043,women_HT,2019,https://worldathletics.org/athletes/athlete=14621455,toplist
76,66.87,,Grete AHLBERG,29 MAY 1998,SWE,3f1,,Bottnaryd (SWE),30 JUN 2019,1043,women_HT,2019,https://worldathletics.org/athletes/athlete=14599169,toplist
76,66.87,,Mariana WALKER,19 MAR 1999,CHI,1,,Temuco (CHI),14 SEP 2019,1043,women_HT,2019,https://worldathletics.org/athletes/athlete=14596284,toplist
79,66.75,,Madison MALONE,31 MAY 1999,USA,7,,"Drake Stadium, Des Moines, IA (USA)",27 JUL 2019,1041,women_HT,2019,https://worldathletics.org/athletes/athlete=14761712,toplist
80,66.59,,Claudia ŠTRAVS,11 FEB 1994,SLO,3,,Zagreb (CRO),04 MAY 2019,1038,women_HT,2019,https://worldathletics.org/athletes/athlete=14424052,toplist
81,66.57,,Dan ZONG,19 JAN 1995,CHN,4f1,,Huangshi (CHN),12 APR 2019,1038,women_HT,2019,https://worldathletics.org/athletes/athlete=14585428,toplist
82,66.55,,Rawan AYMAN IBRAHIM BARAKAT,17 JUL 2001,EGY,1,,El Maadi (EGY),24 FEB 2019,1037,women_HT,2019,https://worldathletics.org/athletes/athlete=14819222,toplist
83,66.51,,Tereza KRÁLOVÁ,21 OCT 1989,CZE,2,,Plzeň (CZE),18 MAY 2019,1037,women_HT,2019,https://worldathletics.org/athletes/athlete=14262979,toplist
84,66.49,,Mengyuan ZHOU,03 SEP 1999,CHN,1,,Jinhua (CHN),22 MAY 2019,1036,women_HT,2019,https://worldathletics.org/athletes/athlete=14800549,toplist
85,66.44,,Jessica MAYHO,14 JUN 1993,GBR,1,,Manchester (GBR),14 AUG 2019,1036,women_HT,2019,https://worldathletics.org/athletes/athlete=14465774,toplist
86,66.35,,Alena LYSENKO,03 FEB 1988,RUS,3,,Zhukovskiy (RUS),06 JUL 2019,1034,women_HT,2019,https://worldathletics.org/athletes/athlete=14298502,toplist
87,66.19,,Ni YAN,07 FEB 1993,CHN,4,,Zhaoqing (CHN),07 APR 2019,1032,women_HT,2019,https://worldathletics.org/athletes/athlete=14430157,toplist
88,66.02,,Jessica RAMSEY,26 JUL 1991,USA,3,,"Oxford, MS (USA)",12 APR 2019,1029,women_HT,2019,https://worldathletics.org/athletes/athlete=14439750,toplist
89,65.99,,Pavla KUKLOVÁ,01 NOV 1995,CZE,10,,"Austin, TX (USA)",06 JUN 2019,1028,women_HT,2019,https://worldathletics.org/athletes/athlete=14531126,toplist
90,65.94,,Nicole BRADLEY,23 APR 1992,NZL,1,,Hastings (NZL),26 JAN 2019,1028,women_HT,2019,https://worldathletics.org/athletes/athlete=14465307,toplist
91,65.68,,Jordan MCCLENDON,16 SEP 1996,USA,1,,"Wichita, KS (USA)",22 MAR 2019,1023,women_HT,2019,https://worldathletics.org/athletes/athlete=14636027,toplist
91,65.68,,Rymma FILIMOSHKINA,15 APR 1986,UKR,1,,Uman (UKR),18 MAY 2019,1023,women_HT,2019,https://worldathletics.org/athletes/athlete=14330151,toplist
93,65.66,,Mayyi MAHAMA,13 JUN 2000,USA,1,,"Miramar, FL (USA)",22 JUN 2019,1023,women_HT,2019,https://worldathletics.org/athletes/athlete=14839157,toplist
94,65.52,,Queen OBISESAN,15 SEP 1982,NGR,1,,Lagos (NGR),16 JUN 2019,1021,women_HT,2019,https://worldathletics.org/athletes/athlete=14388399,toplist
95,65.51,,Bianca Monica LAZĂR FAZECAS,24 FEB 1993,ROU,1,,Bucureşti (ROU),24 MAY 2019,1021,women_HT,2019,https://worldathletics.org/athletes/athlete=14295711,toplist
96,65.49,,Akane WATANABE,13 AUG 1991,JPN,1,,Okinawa (JPN),09 MAR 2019,1020,women_HT,2019,https://worldathletics.org/athletes/athlete=14369920,toplist
97,65.43,,Kelcey BEDARD,,USA,4,,"Long Beach, CA (USA)",19 APR 2019,1019,women_HT,2019,https://worldathletics.org/athletes/athlete=14681223,toplist
98,65.41,,Annette Nneka ECHIKUNWOKE,29 JUL 1996,USA,1,,"Wichita, KS (USA)",10 MAY 2019,1019,women_HT,2019,https://worldathletics.org/athletes/athlete=14589891,toplist
99,65.33,,Nicole ZIHLMANN,30 JUL 1986,SUI,1f1,,Blois (FRA),13 OCT 2019,1018,women_HT,2019,https://worldathletics.org/athletes/athlete=14301348,toplist
99,65.33,,Suvi KOSKINEN,24 APR 1997,FIN,1,,Kaustinen (FIN),28 DEC 2019,1018,women_HT,2019,https://worldathletics.org/athletes/athlete=14502580,toplist
1,75.45,,Hanna MALYSHCHYK,04 FEB 1994,BLR,1,,"RTSOP, Minsk (BLR)",20 FEB 2020,1181,women_HT,2020,https://worldathletics.org/athletes/athlete=14421738,toplist
2,75.23,,Alexandra TAVERNIER,13 DEC 1993,FRA,1,,"Mestský Stadion Sletište, Kladno (CZE)",16 SEP 2020,1178,women_HT,2020,https://worldathletics.org/athletes/athlete=14417974,toplist
