Rank,Mark,athlete_name,dob,country,pos,venue,date,results_score,year,discipline_key,discipline_label,wind,age,wind_legal
10010,5.55,Eduardo NÁPOLES,1997-12-31,CUB,1,"Estadio Panamericano, La Habana (CUB)",2023-02-16,1143,2023,men_PV,Men Pole Vault,,25.1,True
10010,5.55,Tyler BURNS,,USA,1,"Aztrack Sports Deck, San Diego, CA (USA)",2023-03-25,1143,2023,men_PV,Men Pole Vault,,,True
10010,5.55,Scott HOUSTON,1990-06-11,USA,1,"Dick Vert Stadium, High Point, NC (USA)",2023-04-14,1143,2023,men_PV,Men Pole Vault,,32.8,True
10010,5.55,Skyler MAGULA,,USA,1f1,"Hilmer Lodge Stadium, Walnut, CA (USA)",2023-04-14,1143,2023,men_PV,Men Pole Vault,,,True
10010,5.55,Carson Cody WATERS,1996-06-05,USA,5,"Hilmer Lodge Stadium, Walnut, CA (USA)",2023-04-15,1143,2023,men_PV,Men Pole Vault,,26.9,True
10010,5.55,Christyan SAMPY,,USA,6,"Hilmer Lodge Stadium, Walnut, CA (USA)",2023-04-15,1143,2023,men_PV,Men Pole Vault,,,True
10010,5.55,Trevor STEPHENSON,,USA,7,"Hilmer Lodge Stadium, Walnut, CA (USA)",2023-04-15,1143,2023,men_PV,Men Pole Vault,,,True
10010,5.55,Branson ELLIS,2000-07-19,USA,2,"Mike A. Myers Stadium, Austin, TX (USA)",2023-04-29,1143,2023,men_PV,Men Pole Vault,,22.8,True
10010,5.55,Christyan SAMPY,,USA,3,"Mike A. Myers Stadium, Austin, TX (USA)",2023-04-29,1143,2023,men_PV,Men Pole Vault,,,True
10010,5.55,Raphael HOLZDEPPE,1989-09-28,GER,5,"Bungertstadion, Rehlingen (GER)",2023-05-28,1143,2023,men_PV,Men Pole Vault,,33.7,True
10010,5.55,Menno VLOON,1994-05-11,NED,5,"Bungertstadion, Rehlingen (GER)",2023-05-28,1143,2023,men_PV,Men Pole Vault,,29.0,True
10010,5.55,Clayton FRITSCH,1998-12-29,USA,1,"Stadion Juliska, Praha (CZE)",2023-06-05,1143,2023,men_PV,Men Pole Vault,,24.4,True
10010,5.55,Luke WINDER,1995-08-02,USA,1,"Centre sportif Bout-du-Monde, Genève (SUI)",2023-06-10,1143,2023,men_PV,Men Pole Vault,,27.9,True
10010,5.55,Clayton FRITSCH,1998-12-29,USA,2,"Centre sportif Bout-du-Monde, Genève (SUI)",2023-06-10,1143,2023,men_PV,Men Pole Vault,,24.4,True
10010,5.55,Robin EMIG,2001-06-06,FRA,2f1,"Stade du Brotillon, Pierre-Bénite (FRA)",2023-06-10,1143,2023,men_PV,Men Pole Vault,,22.0,True
10010,5.55,Alioune SENE,1996-02-03,FRA,3f1,"Stade du Brotillon, Pierre-Bénite (FRA)",2023-06-10,1143,2023,men_PV,Men Pole Vault,,27.3,True
11254,5.54,Germán CHIARAVIGLIO,1987-04-16,ARG,1,Concordia (ARG),2021-02-27,1140,2021,men_PV,Men Pole Vault,,33.9,True
11254,5.54,Mikko PAAVOLA,1998-01-16,FIN,1,"Kuortaneen keskusurheilukenttä, Kuortane (FIN)",2021-06-26,1140,2021,men_PV,Men Pole Vault,,23.4,True
11254,5.54,Urho KUJANPÄÄ,1997-05-18,FIN,2,"Kuortaneen keskusurheilukenttä, Kuortane (FIN)",2021-06-26,1140,2021,men_PV,Men Pole Vault,,24.1,True
11254,5.54,Mikko PAAVOLA,1998-01-16,FIN,1,"Kaarlen kenttä, Vaasa (FIN)",2021-06-29,1140,2021,men_PV,Men Pole Vault,,23.4,True
11254,5.54,Tyler CARREL,,USA,1,"Billy Hayes T& F Complex, Bloomington, IN (USA)",2023-05-05,1140,2023,men_PV,Men Pole Vault,,,True
11307,5.53,Mareks ĀRENTS,1986-08-06,LAT,2,Chiari (ITA),2021-09-07,1138,2021,men_PV,Men Pole Vault,,35.1,True
11307,5.53,Thibaut COLLET,1999-06-17,FRA,3,Chiari (ITA),2021-09-07,1138,2021,men_PV,Men Pole Vault,,22.2,True
11307,5.53,Cole RIDDLE,1999-04-09,USA,2,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",2022-04-29,1138,2022,men_PV,Men Pole Vault,,23.1,True
11307,5.53,Dan BÁRTA,1998-02-24,CZE,1,"Stadion U Červených domků, Hodonín (CZE)",2022-06-24,1138,2022,men_PV,Men Pole Vault,,24.3,True
11307,5.53,Juho ALASAARI,2003-09-29,FIN,1f2,"Someron urheilukenttä, Somero (FIN)",2022-07-03,1138,2022,men_PV,Men Pole Vault,,18.8,True
11307,5.53,Dominik ALBERTO,1992-04-28,SUI,1,"Sportcentrum Wembley, Kortrijk (BEL)",2022-07-09,1138,2022,men_PV,Men Pole Vault,,30.2,True
11307,5.53,Christopher NILSEN,1998-01-13,USA,5,"Stadion Śląski, Chorzów (POL)",2022-08-06,1138,2022,men_PV,Men Pole Vault,,24.6,True
11307,5.53,Valentin LAVILLENIE,1991-07-16,FRA,3,"Marktplatz, Dessau (GER)",2022-09-13,1138,2022,men_PV,Men Pole Vault,,31.2,True
11307,5.53,Nate RICHARTZ,1994-11-02,USA,4,"Marktplatz, Dessau (GER)",2022-09-13,1138,2022,men_PV,Men Pole Vault,,27.9,True
11307,5.53,Piotr LISEK,1992-08-16,POL,5,"Marktplatz, Dessau (GER)",2022-09-13,1138,2022,men_PV,Men Pole Vault,,30.1,True
11307,5.53,Austin MILLER,1994-06-01,USA,6,"Marktplatz, Dessau (GER)",2022-09-13,1138,2022,men_PV,Men Pole Vault,,28.3,True
11307,5.53,Aleksandr GRIPICH,1986-09-21,RUS,2,"Slava Metreveli Stadium, Sochi (RUS)",2023-05-25,1138,2023,men_PV,Men Pole Vault,,36.7,True
11496,5.52,Christian CHAMPEN,1998-02-05,USA,2,"Rock Chalk Park, Lawrence, KS (USA)",2021-05-01,1135,2021,men_PV,Men Pole Vault,,23.2,True
11496,5.52,Luke WINDER,1995-08-02,USA,3,"Rock Chalk Park, Lawrence, KS (USA)",2021-05-01,1135,2021,men_PV,Men Pole Vault,,25.7,True
11496,5.52,Kyle ROGERS,1999-04-12,USA,4,"Rock Chalk Park, Lawrence, KS (USA)",2021-05-01,1135,2021,men_PV,Men Pole Vault,,22.1,True
11496,5.52,Zachery BRADFORD,1999-11-29,USA,5,"Rock Chalk Park, Lawrence, KS (USA)",2021-05-01,1135,2021,men_PV,Men Pole Vault,,21.4,True
11496,5.52,Isidro LEYVA,1999-04-25,ESP,1,Andújar (ESP),2021-05-08,1135,2021,men_PV,Men Pole Vault,,22.0,True
11496,5.52,Jan KUDLIČKA,1988-04-29,CZE,1,"Atletický stadion města Plzně, Plzeň (CZE)",2021-06-12,1135,2021,men_PV,Men Pole Vault,,33.1,True
11496,5.52,Melker SVÄRD JACOBSSON,1994-01-08,SWE,8,"Olympiastadion, Stockholm (SWE)",2021-07-04,1135,2021,men_PV,Men Pole Vault,,27.5,True
11496,5.52,Mathieu COLLET,1995-03-15,FRA,4,"Stade Sottevillais 76, Sotteville-lès-Rouen (FRA)",2021-07-11,1135,2021,men_PV,Men Pole Vault,,26.3,True
11496,5.52,Harry COPPELL,1996-07-11,GBR,5,"Stade Sottevillais 76, Sotteville-lès-Rouen (FRA)",2021-07-11,1135,2021,men_PV,Men Pole Vault,,25.0,True
11496,5.52,Kazuki FURUSAWA,2002-07-05,JPN,1,"University Stadium, Tsukuba (JPN)",2021-08-20,1135,2021,men_PV,Men Pole Vault,,19.1,True
11496,5.52,Oleg ZERNIKEL,1995-04-16,GER,1,"Stade Jean Jacoby, Schifflange (LUX)",2021-08-22,1135,2021,men_PV,Men Pole Vault,,26.4,True
11496,5.52,Ernest John OBIENA,1995-11-17,PHI,5,"Stade Olympique de la Pontaise, Lausanne (SUI)",2021-08-26,1135,2021,men_PV,Men Pole Vault,,25.8,True
11496,5.52,KC LIGHTFOOT,1999-11-11,USA,5,"Stade Olympique de la Pontaise, Lausanne (SUI)",2021-08-26,1135,2021,men_PV,Men Pole Vault,,21.8,True
11496,5.52,Ethan CORMONT,2000-09-29,FRA,5,"Stade Olympique de la Pontaise, Lausanne (SUI)",2021-08-26,1135,2021,men_PV,Men Pole Vault,,20.9,True
11496,5.52,Keon HOWE,,USA,1,"Cregger Track, Columbia, SC (USA)",2022-04-23,1135,2022,men_PV,Men Pole Vault,,,True
11496,5.52,Christyan SAMPY,,USA,1,"Tom Tellez Track, Houston, TX (USA)",2022-05-06,1135,2022,men_PV,Men Pole Vault,,,True
11496,5.52,Carson Cody WATERS,1996-06-05,USA,1,"Tom Black Track at LaPorte Stadium, Knoxville, TN (USA)",2022-05-07,1135,2022,men_PV,Men Pole Vault,,25.9,True
11496,5.52,Simen GUTTORMSEN,2001-01-19,NOR,2,"Yale Dewitt Cuyler Field, New Haven, CT (USA)",2022-05-07,1135,2022,men_PV,Men Pole Vault,,21.3,True
11496,5.52,Urho KUJANPÄÄ,1997-05-18,FIN,2,"Fana Stadion, Bergen (NOR)",2022-06-08,1135,2022,men_PV,Men Pole Vault,,25.1,True
11496,5.52,Gillian LADWIG,1998-12-03,GER,1,"Leichtathletikstadion, Rostock (GER)",2022-06-11,1135,2022,men_PV,Men Pole Vault,,23.5,True
11496,5.52,Dan BÁRTA,1998-02-24,CZE,1,"Atletický stadion města Plzně, Plzeň (CZE)",2022-06-12,1135,2022,men_PV,Men Pole Vault,,24.3,True
11496,5.52,Matěj ŠČERBA,1998-12-09,CZE,2,"Atletický stadion města Plzně, Plzeň (CZE)",2022-06-12,1135,2022,men_PV,Men Pole Vault,,23.5,True
11496,5.52,Riccardo KLOTZ,1999-01-15,AUT,1,"Sportzentrum Niederösterreich, St. Pölten (AUT)",2022-06-25,1135,2022,men_PV,Men Pole Vault,,23.4,True
11496,5.52,Matthias ORBAN,2000-01-21,FRA,1,"Stade Josette et Roger Mikulak, Angers (FRA)",2022-07-01,1135,2022,men_PV,Men Pole Vault,,22.4,True
11496,5.52,Juho ALASAARI,2003-09-29,FIN,1,"Harjun stadion, Jyväskylä (FIN)",2022-07-26,1135,2022,men_PV,Men Pole Vault,,18.8,True
11496,5.52,Olen Tray OATES,1995-03-14,USA,3f1,Nantua (FRA),2022-07-30,1135,2022,men_PV,Men Pole Vault,,27.4,True
11496,5.52,Gillian LADWIG,1998-12-03,GER,1,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",2022-08-24,1135,2022,men_PV,Men Pole Vault,,23.7,True
11496,5.52,Piotr LISEK,1992-08-16,POL,2,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",2022-08-24,1135,2022,men_PV,Men Pole Vault,,30.0,True
11496,5.52,Robert SOBERA,1991-01-19,POL,3,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",2022-08-24,1135,2022,men_PV,Men Pole Vault,,31.6,True
11496,5.52,Skyler MAGULA,,USA,1,"Edwards Stadium, Berkeley, CA (USA)",2023-04-08,1135,2023,men_PV,Men Pole Vault,,,True
11496,5.52,Keon HOWE,,USA,1,"Cregger Track, Columbia, SC (USA)",2023-04-22,1135,2023,men_PV,Men Pole Vault,,,True
11496,5.52,Olen Tray OATES,1995-03-14,USA,4f2,"CVEATC, Chula Vista, CA (USA)",2023-05-28,1135,2023,men_PV,Men Pole Vault,,28.2,True
11496,5.52,Bokai HUANG,1996-09-26,CHN,3,"The City Balcony, Hangzhou (CHN)",2023-06-10,1135,2023,men_PV,Men Pole Vault,,26.7,True
11496,5.52,Olen Tray OATES,1995-03-14,USA,1,"CVEATC, Chula Vista, CA (USA)",2023-06-18,1135,2023,men_PV,Men Pole Vault,,28.3,True
11496,5.52,Nate RICHARTZ,1994-11-02,USA,2,"CVEATC, Chula Vista, CA (USA)",2023-06-18,1135,2023,men_PV,Men Pole Vault,,28.6,True
11863,5.51,Keon HOWE,,USA,1,"Cregger Track, Columbia, SC (USA)",2021-04-10,1132,2021,men_PV,Men Pole Vault,,,True
11863,5.51,Tyler LOONTJER,1996-02-18,USA,1,"Demirjian Park, Champaign, IL (USA)",2021-04-24,1132,2021,men_PV,Men Pole Vault,,25.2,True
11863,5.51,Hussein Assem AL HIZAM,1998-01-04,KSA,2,"RV Christian Track, Manhattan, KS (USA)",2021-05-16,1132,2021,men_PV,Men Pole Vault,,23.4,True
11863,5.51,Baptiste THIERY,2001-06-29,FRA,4,"Stade du Brotillon, Pierre-Bénite (FRA)",2021-06-05,1132,2021,men_PV,Men Pole Vault,,19.9,True
11863,5.51,Mathieu COLLET,1995-03-15,FRA,5,"Stade du Brotillon, Pierre-Bénite (FRA)",2021-06-05,1132,2021,men_PV,Men Pole Vault,,26.2,True
11863,5.51,Mareks ĀRENTS,1986-08-06,LAT,1,"Zemgales Olimpiskā centra Stadions, Jelgava (LAT)",2021-06-05,1132,2021,men_PV,Men Pole Vault,,34.8,True
11863,5.51,Carson Cody WATERS,1996-06-05,USA,3,"Nashville, TN (USA)",2021-06-06,1132,2021,men_PV,Men Pole Vault,,25.0,True
11863,5.51,Matěj ŠČERBA,1998-12-09,CZE,1,"Atletický stadion Slavia Praha, Praha (CZE)",2021-06-12,1132,2021,men_PV,Men Pole Vault,,22.5,True
11863,5.51,Pål Haugen LILLEFOSSE,2001-06-04,NOR,1f1,"Åby Friidrott, Mölndal (SWE)",2021-06-12,1132,2021,men_PV,Men Pole Vault,,20.0,True
11863,5.51,Mareks ĀRENTS,1986-08-06,LAT,1,"Beroe Stadium, Stara Zagora (BUL)",2021-06-20,1132,2021,men_PV,Men Pole Vault,,34.9,True
11863,5.51,Sondre GUTTORMSEN,1999-06-01,NOR,6,"Bislett Stadion, Oslo (NOR)",2021-07-01,1132,2021,men_PV,Men Pole Vault,,22.1,True
11863,5.51,Robert RENNER,1994-03-08,SLO,1,"Stadion ""Ob jezeru"", Velenje (SLO)",2021-07-01,1132,2021,men_PV,Men Pole Vault,,27.3,True
11863,5.51,Robert SOBERA,1991-01-19,POL,1,Sopot (POL),2021-07-03,1132,2021,men_PV,Men Pole Vault,,30.5,True
11863,5.51,Paweł WOJCIECHOWSKI,1989-06-06,POL,2,Sopot (POL),2021-07-03,1132,2021,men_PV,Men Pole Vault,,32.1,True
11863,5.51,Bo Kanda LITA BAEHRE,1999-04-29,GER,3,"Südpfalzstadion, Landau (GER)",2021-07-10,1132,2021,men_PV,Men Pole Vault,,22.2,True
11863,5.51,Oleg ZERNIKEL,1995-04-16,GER,4,"Südpfalzstadion, Landau (GER)",2021-07-10,1132,2021,men_PV,Men Pole Vault,,26.2,True
11863,5.51,Torben BLECH,1995-02-12,GER,4,"Südpfalzstadion, Landau (GER)",2021-07-10,1132,2021,men_PV,Men Pole Vault,,26.4,True
11863,5.51,Simen GUTTORMSEN,2001-01-19,NOR,4,"AtletiekArena Gaston Roelants Kessel-Lo / Hal 5, Leuven (BEL)",2021-08-21,1132,2021,men_PV,Men Pole Vault,,20.6,True
11863,5.51,Paweł WOJCIECHOWSKI,1989-06-06,POL,7,"Katschhof, Aachen (GER)",2021-09-22,1132,2021,men_PV,Men Pole Vault,,32.3,True
11863,5.51,Olen Tray OATES,1995-03-14,USA,3,"Bell County Expo Center, Belton, TX (USA)",2021-12-31,1132,2021,men_PV,Men Pole Vault,,26.8,True
11863,5.51,Branson ELLIS,2000-07-19,USA,3,"Bell County Expo Center, Belton, TX (USA)",2021-12-31,1132,2021,men_PV,Men Pole Vault,,21.5,True
11863,5.51,Clayton FRITSCH,1998-12-29,USA,1,"Tom Tellez Track, Houston, TX (USA)",2022-04-02,1132,2022,men_PV,Men Pole Vault,,23.3,True
11863,5.51,Keon HOWE,,USA,2,"Dick Vert Stadium, High Point, NC (USA)",2022-04-16,1132,2022,men_PV,Men Pole Vault,,,True
11863,5.51,Keon HOWE,,USA,1,"Irwin Belk TF Center, Charlotte, NC (USA)",2022-04-30,1132,2022,men_PV,Men Pole Vault,,,True
11863,5.51,Zachery BRADFORD,1999-11-29,USA,1,"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",2022-05-15,1132,2022,men_PV,Men Pole Vault,,22.5,True
11863,5.51,Adrian PÉREZ,1998-08-06,ESP,1,"Estadio Vallehermoso, Madrid (ESP)",2022-06-04,1132,2022,men_PV,Men Pole Vault,,23.8,True
11863,5.51,Lamin KRUBALLY,1995-02-13,GAM,2,Silandro (ITA),2022-07-31,1132,2022,men_PV,Men Pole Vault,,27.5,True
11863,5.51,Thibaut COLLET,1999-06-17,FRA,10,"Schloßplatz, St. Wendel (GER)",2022-08-31,1132,2022,men_PV,Men Pole Vault,,23.2,True
11863,5.51,Lamin KRUBALLY,1995-02-13,GAM,11,"Schloßplatz, St. Wendel (GER)",2022-08-31,1132,2022,men_PV,Men Pole Vault,,27.5,True
11863,5.51,Gillian LADWIG,1998-12-03,GER,7,"Olympiastadion, Berlin (GER)",2022-09-04,1132,2022,men_PV,Men Pole Vault,,23.8,True
11863,5.51,Nate RICHARTZ,1994-11-02,USA,3,Chiari (ITA),2022-09-06,1132,2022,men_PV,Men Pole Vault,,27.8,True
11863,5.51,Riccardo KLOTZ,1999-01-15,AUT,3,"Lindaplatz, Schaan (LIE)",2022-09-11,1132,2022,men_PV,Men Pole Vault,,23.7,True
11863,5.51,Austin MILLER,1994-06-01,USA,4,"Lindaplatz, Schaan (LIE)",2022-09-11,1132,2022,men_PV,Men Pole Vault,,28.3,True
11863,5.51,Nate RICHARTZ,1994-11-02,USA,5,"Lindaplatz, Schaan (LIE)",2022-09-11,1132,2022,men_PV,Men Pole Vault,,27.9,True
11863,5.51,Anthony AMMIRATI,2003-07-16,FRA,7,"Stadio Comunale, Bellinzona (SUI)",2022-09-12,1132,2022,men_PV,Men Pole Vault,,19.2,True
11863,5.51,Anthony AMMIRATI,2003-07-16,FRA,6,Toulouse (FRA),2022-09-17,1132,2022,men_PV,Men Pole Vault,,19.2,True
11863,5.51,Jie YAO,1990-09-21,CHN,2,Xiamen (CHN),2022-10-29,1132,2022,men_PV,Men Pole Vault,,32.1,True
11863,5.51,Alex SLINKMAN,2000-07-20,USA,1,"Mike A. Myers Stadium, Austin, TX (USA)",2023-03-30,1132,2023,men_PV,Men Pole Vault,,22.7,True
11863,5.51,Carson Cody WATERS,1996-06-05,USA,5,"Mike A. Myers Stadium, Austin, TX (USA)",2023-04-01,1132,2023,men_PV,Men Pole Vault,,26.8,True
11863,5.51,Caleb WITSKEN,,USA,6,"Mike A. Myers Stadium, Austin, TX (USA)",2023-04-01,1132,2023,men_PV,Men Pole Vault,,,True
11863,5.51,Zach MCWHORTER,1999-01-07,USA,6,"Mike A. Myers Stadium, Austin, TX (USA)",2023-04-01,1132,2023,men_PV,Men Pole Vault,,24.2,True
11863,5.51,Wyatt LEFKER,,USA,6,"Mike A. Myers Stadium, Austin, TX (USA)",2023-04-01,1132,2023,men_PV,Men Pole Vault,,,True
11863,5.51,Keaton DANIEL,,USA,9,"Mike A. Myers Stadium, Austin, TX (USA)",2023-04-01,1132,2023,men_PV,Men Pole Vault,,,True
11863,5.51,Christyan SAMPY,,USA,10,"Mike A. Myers Stadium, Austin, TX (USA)",2023-04-01,1132,2023,men_PV,Men Pole Vault,,,True
11863,5.51,Luke WINDER,1995-08-02,USA,11,"Mike A. Myers Stadium, Austin, TX (USA)",2023-04-01,1132,2023,men_PV,Men Pole Vault,,27.7,True
11863,5.51,Keon HOWE,,USA,2,"Irwin Belk TF Center, Charlotte, NC (USA)",2023-04-29,1132,2023,men_PV,Men Pole Vault,,,True
11863,5.51,Mathis BRESKO,,USA,1,"CSU Titan Track Complex, Fullerton, CA (USA)",2023-05-12,1132,2023,men_PV,Men Pole Vault,,,True
11863,5.51,Paweł WOJCIECHOWSKI,1989-06-06,POL,5,"Centrum Animacji Kultury, Duszniki (POL)",2023-05-13,1132,2023,men_PV,Men Pole Vault,,33.9,True
11863,5.51,Robert SOBERA,1991-01-19,POL,6,"Centrum Animacji Kultury, Duszniki (POL)",2023-05-13,1132,2023,men_PV,Men Pole Vault,,32.3,True
11863,5.51,Pedro BUARÓ,2001-06-14,POR,1,"Stade de l'Ancien Stand, Sion (SUI)",2023-05-27,1132,2023,men_PV,Men Pole Vault,,21.9,True
11863,5.51,Adrian PÉREZ,1998-08-06,ESP,1,"Pistes d'atletisme Gaetà Huguet, Castellón (ESP)",2023-06-14,1132,2023,men_PV,Men Pole Vault,,24.9,True
11863,5.51,Tao ZHONG,2002-08-12,CHN,3,"Olympic Center, Shenyang (CHN)",2023-06-27,1132,2023,men_PV,Men Pole Vault,,20.9,True
12347,5.5,Hussein Assem AL HIZAM,1998-01-04,KSA,1,"Mike A. Myers Stadium, Austin, TX (USA)",2021-03-06,1129,2021,men_PV,Men Pole Vault,,23.2,True
12347,5.5,Eerik HAAMER,2001-01-06,EST,5,"Mike A. Myers Stadium, Austin, TX (USA)",2021-03-26,1129,2021,men_PV,Men Pole Vault,,20.2,True
12347,5.5,Kyle ROGERS,1999-04-12,USA,6,"Mike A. Myers Stadium, Austin, TX (USA)",2021-03-26,1129,2021,men_PV,Men Pole Vault,,22.0,True
12347,5.5,Ethan BRAY,,USA,7,"Mike A. Myers Stadium, Austin, TX (USA)",2021-03-26,1129,2021,men_PV,Men Pole Vault,,,True
12347,5.5,Clayton FRITSCH,1998-12-29,USA,7,"Mike A. Myers Stadium, Austin, TX (USA)",2021-03-26,1129,2021,men_PV,Men Pole Vault,,22.2,True
12347,5.5,Reese WATSON,1993-10-08,USA,2,"Mike A. Myers Stadium, Austin, TX (USA)",2021-03-27,1129,2021,men_PV,Men Pole Vault,,27.5,True
12347,5.5,Luke WINDER,1995-08-02,USA,2,"Mike A. Myers Stadium, Austin, TX (USA)",2021-03-27,1129,2021,men_PV,Men Pole Vault,,25.7,True
12347,5.5,Branson ELLIS,2000-07-19,USA,2,"Clyde Hart Track & Field Stadium, Waco, TX (USA)",2021-04-03,1129,2021,men_PV,Men Pole Vault,,20.7,True
12347,5.5,Scott HOUSTON,1990-06-11,USA,1,"UVA Lanningan Field, Charlottesville, VA (USA)",2021-04-16,1129,2021,men_PV,Men Pole Vault,,30.8,True
12347,5.5,Eerik HAAMER,2001-01-06,EST,2,"Elwood Olsen Stadium, Morningside College, Sioux City, IA (USA)",2021-04-16,1129,2021,men_PV,Men Pole Vault,,20.3,True
12347,5.5,Germán CHIARAVIGLIO,1987-04-16,ARG,1,"Cougar Athletic Stadium, Azusa, CA (USA)",2021-04-17,1129,2021,men_PV,Men Pole Vault,,34.0,True
12347,5.5,Cole WALSH,1995-06-14,USA,5,"Drake Stadium, Des Moines, IA (USA)",2021-04-24,1129,2021,men_PV,Men Pole Vault,,25.9,True
12347,5.5,Jacob WOOTEN,1997-04-22,USA,6,"Drake Stadium, Des Moines, IA (USA)",2021-04-24,1129,2021,men_PV,Men Pole Vault,,24.0,True
12347,5.5,Audie WYATT,1996-04-30,USA,7,"Drake Stadium, Des Moines, IA (USA)",2021-04-24,1129,2021,men_PV,Men Pole Vault,,25.0,True
12347,5.5,Adrian VALLES,1995-03-16,ESP,24,Pamplona (ESP),2021-04-24,1129,2021,men_PV,Men Pole Vault,,26.1,True
12347,5.5,Peng WANG,2000-07-24,CHN,1,Zhaoqing (CHN),2021-04-24,1129,2021,men_PV,Men Pole Vault,,20.8,True
12347,5.5,Sondre GUTTORMSEN,1999-06-01,NOR,4,"CVEATC, Chula Vista, CA (USA)",2021-04-24,1129,2021,men_PV,Men Pole Vault,,21.9,True
12347,5.5,Olen Tray OATES,1995-03-14,USA,5,"CVEATC, Chula Vista, CA (USA)",2021-04-24,1129,2021,men_PV,Men Pole Vault,,26.1,True
12347,5.5,Matteo Cristoforo CAPELLO,1997-04-22,ITA,1,"Gibson Track & Field Complex, Terre Haute, IN (USA)",2021-04-24,1129,2021,men_PV,Men Pole Vault,,24.0,True
12347,5.5,Anthony AMMIRATI,2003-07-16,FRA,1,"Parc des Sports C. Ehrmann, Nice (FRA)",2021-04-24,1129,2021,men_PV,Men Pole Vault,,17.8,True
12347,5.5,Jie YAO,1990-09-21,CHN,1,Xi'an (CHN),2021-04-28,1129,2021,men_PV,Men Pole Vault,,30.6,True
12347,5.5,Tao HAN,1998-12-10,CHN,2,Xi'an (CHN),2021-04-28,1129,2021,men_PV,Men Pole Vault,,22.4,True
12347,5.5,Keaton DANIEL,,USA,1,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",2021-04-30,1129,2021,men_PV,Men Pole Vault,,,True
12347,5.5,Nathan STONE,2000-10-26,USA,1,"Billy Hayes T& F Complex, Bloomington, IN (USA)",2021-05-01,1129,2021,men_PV,Men Pole Vault,,20.5,True
12347,5.5,Dylan BELL,1993-07-21,USA,1,"Cadet Outdoor T&F Complex, Colorado Springs, CO (USA)",2021-05-07,1129,2021,men_PV,Men Pole Vault,,27.8,True
12347,5.5,Scott HOUSTON,1990-06-11,USA,7,"Hilmer Lodge Stadium, Walnut, CA (USA)",2021-05-09,1129,2021,men_PV,Men Pole Vault,,30.9,True
12347,5.5,Jacob WOOTEN,1997-04-22,USA,8,"Hilmer Lodge Stadium, Walnut, CA (USA)",2021-05-09,1129,2021,men_PV,Men Pole Vault,,24.0,True
12347,5.5,Kyle PATER,1994-12-24,USA,9,"Hilmer Lodge Stadium, Walnut, CA (USA)",2021-05-09,1129,2021,men_PV,Men Pole Vault,,26.4,True
12347,5.5,Trent FRANCOM,,USA,3,"USD Lillibridge Track Complex, Vermillion, SD (USA)",2021-05-15,1129,2021,men_PV,Men Pole Vault,,,True
12347,5.5,Oleg ZERNIKEL,1995-04-16,GER,1f1,"Stadion Manfort, Leverkusen (GER)",2021-05-16,1129,2021,men_PV,Men Pole Vault,,26.1,True
12347,5.5,Bo Kanda LITA BAEHRE,1999-04-29,GER,1f1,"Stadion Manfort, Leverkusen (GER)",2021-05-16,1129,2021,men_PV,Men Pole Vault,,22.0,True
12347,5.5,Torben BLECH,1995-02-12,GER,3f1,"Stadion Manfort, Leverkusen (GER)",2021-05-16,1129,2021,men_PV,Men Pole Vault,,26.3,True
12347,5.5,Kosei TAKEKAWA,1997-12-16,JPN,1,"Nagaragawa Stadium, Gifu (JPN)",2021-05-16,1129,2021,men_PV,Men Pole Vault,,23.4,True
12347,5.5,Adrian VALLES,1995-03-16,ESP,4,"Mestský Stadion, Ostrava (CZE)",2021-05-19,1129,2021,men_PV,Men Pole Vault,,26.2,True
12347,5.5,Oleg ZERNIKEL,1995-04-16,GER,2,"Paul-Greifzu-Stadion, Dessau (GER)",2021-05-21,1129,2021,men_PV,Men Pole Vault,,26.1,True
12347,5.5,Yosuke OSAKI,2000-12-21,JPN,1,"Gion Stadium, Sagamihara (JPN)",2021-05-22,1129,2021,men_PV,Men Pole Vault,,20.4,True
12347,5.5,Philip KASS,1998-11-23,GER,4,"Bungertstadion, Rehlingen (GER)",2021-05-23,1129,2021,men_PV,Men Pole Vault,,22.5,True
12347,5.5,Matvei VOLKOV,2004-03-13,BLR,5,"Bungertstadion, Rehlingen (GER)",2021-05-23,1129,2021,men_PV,Men Pole Vault,,17.2,True
12347,5.5,Raphael HOLZDEPPE,1989-09-28,GER,6,"Bungertstadion, Rehlingen (GER)",2021-05-23,1129,2021,men_PV,Men Pole Vault,,31.6,True
12347,5.5,Kyle PATER,1994-12-24,USA,3,"CVEATC, Chula Vista, CA (USA)",2021-05-30,1129,2021,men_PV,Men Pole Vault,,26.4,True
12347,5.5,Simen GUTTORMSEN,2001-01-19,NOR,3,"CVEATC, Chula Vista, CA (USA)",2021-05-30,1129,2021,men_PV,Men Pole Vault,,20.4,True
12347,5.5,Jan KUDLIČKA,1988-04-29,CZE,1,Plzeň (CZE),2021-06-02,1129,2021,men_PV,Men Pole Vault,,33.1,True
