Rank,Mark,wind,athlete_name,dob,country,pos,venue,date,results_score,year,discipline_key,discipline_label,age,wind_legal
8277,20.55,0.5,Amlan BORGOHAIN,1998-04-25,IND,1,Gujarat (IND),2022-10-04,1135,2022,men_200m,Men 200m,24.4,True
8277,20.55,0.9,Seunghwan KO,1997-11-14,KOR,1,Ulsan (KOR),2022-10-10,1135,2022,men_200m,Men 200m,24.9,True
8277,20.55,0.8,Cameron ROSE,,USA,2f1,"Mike A. Myers Stadium, Austin, TX (USA)",2023-04-01,1135,2023,men_200m,Men 200m,,True
8277,20.55,0.1,Eckhart POTGIETER,2002-06-13,RSA,3,"Bestmed Tuks Stadium, Pretoria (RSA)",2023-04-12,1135,2023,men_200m,Men 200m,20.8,True
8277,20.55,1.5,Eric HARRISON JR.,1999-02-18,TTO,1f2,"Icahn Stadium, New York, NY (USA)",2023-05-19,1135,2023,men_200m,Men 200m,24.2,True
8277,20.55,0.5,Sinesipho DAMBILE,2002-03-02,RSA,3f7,"Pilditch Stadium, Pretoria (RSA)",2023-05-20,1135,2023,men_200m,Men 200m,21.2,True
8277,20.55,1.3,Albert KOMAŃSKI,2000-02-07,POL,1f2,"Enwag-Stadion, Wetzlar (GER)",2023-05-24,1135,2023,men_200m,Men 200m,23.3,True
8277,20.55,0.9,Marco RICCI,2001-11-07,ITA,2,"Stadio Zecchini, Grosseto (ITA)",2023-05-27,1135,2023,men_200m,Men 200m,21.5,True
8277,20.55,-0.2,Shoto UNO,2001-05-17,JPN,2,"Yanmar Stadium Nagai, Osaka (JPN)",2023-06-02,1136,2023,men_200m,Men 200m,22.0,True
8277,20.55,1.0,Carlon HOSTEN,1999-04-07,TTO,6sf1,"Mike A. Myers Stadium, Austin, TX (USA)",2023-06-07,1135,2023,men_200m,Men 200m,24.2,True
8277,20.55,1.0,Kennedy LIGHTNER,,USA,6sf1,"Mike A. Myers Stadium, Austin, TX (USA)",2023-06-07,1135,2023,men_200m,Men 200m,,True
8277,20.55,-0.3,Clarence MUNYAI,1998-02-20,RSA,1,"Parc des Sports C. Ehrmann, Nice (FRA)",2023-06-17,1136,2023,men_200m,Men 200m,25.3,True
8277,20.55,-0.4,Zhenye XIE,1993-08-17,CHN,1h3,"Olympic Center, Shenyang (CHN)",2023-06-28,1137,2023,men_200m,Men 200m,29.9,True
8626,20.56,1.9,Antonio INFANTINO,1991-03-22,ITA,1f1,"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",2021-04-10,1133,2021,men_200m,Men 200m,30.1,True
8626,20.56,0.3,Ngoni MAKUSHA,1994-06-29,ZIM,4f1,"National Heroes Stadium, Lusaka (ZAM)",2021-04-11,1133,2021,men_200m,Men 200m,26.8,True
8626,20.56,1.3,Courtney LINDSEY,1998-11-18,USA,2f1,"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",2021-04-23,1133,2021,men_200m,Men 200m,22.4,True
8626,20.56,1.1,Yancarlos MARTÍNEZ,1992-08-08,DOM,1,Ibiza (ESP),2021-05-08,1133,2021,men_200m,Men 200m,28.7,True
8626,20.56,0.7,Micaiah HARRIS,1998-12-19,USA,1,"RV Christian Track, Manhattan, KS (USA)",2021-05-16,1133,2021,men_200m,Men 200m,22.4,True
8626,20.56,-0.1,Sinesipho DAMBILE,2002-03-02,RSA,2f4,"Bestmed Tuks Stadium, Pretoria (RSA)",2021-05-22,1133,2021,men_200m,Men 200m,19.2,True
8626,20.56,1.3,Devon ACHANE,2001-10-13,USA,1pr4,"Cushing Stadium, College Station, TX (USA)",2021-05-26,1133,2021,men_200m,Men 200m,19.6,True
8626,20.56,-0.1,Emmanuel MATADI,1991-04-15,LBR,3,"x-bionic sphere, Šamorín (SVK)",2021-06-02,1133,2021,men_200m,Men 200m,30.1,True
8626,20.56,-0.7,Lidio Andres FELIZ,1997-06-26,DOM,2f2,Santo Domingo (DOM),2021-06-12,1137,2021,men_200m,Men 200m,24.0,True
8626,20.56,0.7,Robin EREWA,1991-06-24,GER,1f4,"Sportanlage am Weinweg, Regensburg (GER)",2021-06-20,1133,2021,men_200m,Men 200m,30.0,True
8626,20.56,1.1,Jazeel MURPHY,1994-02-27,JAM,4sf2,"National Stadium, Kingston (JAM)",2021-06-25,1133,2021,men_200m,Men 200m,27.3,True
8626,20.56,0.1,Haibin YAN,2003-01-08,CHN,1h4,Chongqing (CHN),2021-06-26,1133,2021,men_200m,Men 200m,18.5,True
8626,20.56,-0.6,Andre DE GRASSE,1994-11-10,CAN,3h3,"National Stadium, Tokyo (JPN)",2021-08-03,1136,2021,men_200m,Men 200m,26.7,True
8626,20.56,-0.4,Nethaneel MITCHELL-BLAKE,1994-04-02,GBR,5h6,"National Stadium, Tokyo (JPN)",2021-08-03,1135,2021,men_200m,Men 200m,27.3,True
8626,20.56,1.4,Elijah MOSLEY,,USA,3f1,"West Texas A&M University Track & Soccer Complex, Canyon, TX (USA)",2022-04-09,1133,2022,men_200m,Men 200m,,True
8626,20.56,0.9,Samson COLEBROOKE,1997-05-10,BAH,2f2,"Percy Beard Track, Gainesville, FL (USA)",2022-04-15,1133,2022,men_200m,Men 200m,24.9,True
8626,20.56,1.3,Antonio WATSON,2001-09-11,JAM,1f3,"National Stadium, Kingston (JAM)",2022-04-23,1133,2022,men_200m,Men 200m,20.6,True
8626,20.56,1.8,Reynier MENA,1996-11-21,CUB,1f1,Lisboa (POR),2022-05-01,1133,2022,men_200m,Men 200m,25.4,True
8626,20.56,0.0,Coby HILTON,,USA,1f1,"US Air Force Academy Cadet Field House, Colorado Springs, CO (USA)",2022-05-06,1133,2022,men_200m,Men 200m,,True
8626,20.56,-0.7,Zharnel HUGHES,1995-07-13,GBR,1f4,"National Stadium, Kingston (JAM)",2022-05-07,1137,2022,men_200m,Men 200m,26.8,True
8626,20.56,0.0,Jeremiah CURRY,2000-01-07,USA,1,"UW Husky Track, Seattle, WA (USA)",2022-05-12,1133,2022,men_200m,Men 200m,22.3,True
8626,20.56,1.8,Donald MCCLINTON,1998-09-14,USA,1h1,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2022-05-12,1133,2022,men_200m,Men 200m,23.7,True
8626,20.56,0.6,Anthony PESELA,2002-06-09,BOT,1h4,"Francistown Stadion, Francistown (BOT)",2022-05-15,1133,2022,men_200m,Men 200m,19.9,True
8626,20.56,1.3,Royal BURRIS,,USA,3pr1,"Billy Hayes T& F Complex, Bloomington, IN (USA)",2022-05-25,1133,2022,men_200m,Men 200m,,True
8626,20.56,0.6,Ibrahim AYORINDE,,CAN,2pr4,"Billy Hayes T& F Complex, Bloomington, IN (USA)",2022-05-25,1133,2022,men_200m,Men 200m,,True
8626,20.56,1.0,Cheickna TRAORE,2000-10-21,USA,2,"Spire Institute Outdoor Complex, Geneva, OH (USA)",2022-05-28,1133,2022,men_200m,Men 200m,21.6,True
8626,20.56,1.3,Elijah MORROW,1995-10-30,USA,4,"Icahn Stadium, New York, NY (USA)",2022-06-12,1133,2022,men_200m,Men 200m,26.6,True
8626,20.56,1.7,Robert GREGORY,2001-12-12,USA,8sf2,"Hayward Field, Eugene, OR (USA)",2022-06-26,1133,2022,men_200m,Men 200m,20.5,True
8626,20.56,0.3,Kyle GREAUX,1988-04-26,TTO,2f1,"Hasely Crawford Stadium, Port-of-Spain (TTO)",2022-06-26,1133,2022,men_200m,Men 200m,34.2,True
8626,20.56,0.1,Benjamin RICHARDSON,2003-12-19,RSA,2f3,"Michael-Hoffmann-Stadion, Mannheim (GER)",2022-07-03,1133,2022,men_200m,Men 200m,18.5,True
8626,20.56,1.8,Sinesipho DAMBILE,2002-03-02,RSA,1f2,"Munster Technological University Track, Cork (IRL)",2022-07-05,1133,2022,men_200m,Men 200m,20.3,True
8626,20.56,0.8,Gediminas TRUSKAUSKAS,1998-01-02,LTU,2f3,"Sportcentrum Wembley, Kortrijk (BEL)",2022-07-09,1133,2022,men_200m,Men 200m,24.5,True
8626,20.56,-0.3,Jeriel QUAINOO,2003-04-17,GBR,2h5,"Pascual Guerrero Stadium, Cali (COL)",2022-08-03,1134,2022,men_200m,Men 200m,19.3,True
8626,20.56,-0.6,Jereem RICHARDS,1994-01-13,TTO,7,"Letzigrund, Zürich (SUI)",2022-09-08,1136,2022,men_200m,Men 200m,28.7,True
8626,20.56,1.7,Letlhogonolo MOLEYANE,2003-02-07,RSA,2sf2,"McArthur Stadium, Potchefstroom (RSA)",2023-03-31,1133,2023,men_200m,Men 200m,20.1,True
8626,20.56,0.3,Matthew HUDSON-SMITH,1994-10-26,GBR,1f2,"Percy Beard Track, Gainesville, FL (USA)",2023-03-31,1133,2023,men_200m,Men 200m,28.4,True
8626,20.56,1.8,Zachary SHINNICK,1999-02-08,USA,1f2,"Hilmer Lodge Stadium, Walnut, CA (USA)",2023-04-15,1133,2023,men_200m,Men 200m,24.2,True
8626,20.56,1.9,Jona EFOLOKO,1999-09-23,GBR,1f2,"National Training Center, Clermont, FL (USA)",2023-04-23,1133,2023,men_200m,Men 200m,23.6,True
8626,20.56,1.4,Clarence MUNYAI,1998-02-20,RSA,1f1,"McArthur Stadium, Potchefstroom (RSA)",2023-04-26,1133,2023,men_200m,Men 200m,25.2,True
8626,20.56,-0.2,Dorian CAMEL,1999-03-03,USA,3f1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2023-04-29,1134,2023,men_200m,Men 200m,24.2,True
8626,20.56,1.7,Delan EDWIN,1996-07-22,LCA,2,"Memorial Stadium, Commerce, TX (USA)",2023-05-06,1133,2023,men_200m,Men 200m,26.8,True
8626,20.56,0.3,Cameron ROSE,,USA,1h3,"Paul Derr TF Facility, Raleigh, NC (USA)",2023-05-11,1133,2023,men_200m,Men 200m,,True
8626,20.56,1.5,Micaiah HARRIS,1998-12-19,USA,2f2,"Icahn Stadium, New York, NY (USA)",2023-05-19,1133,2023,men_200m,Men 200m,24.4,True
8626,20.56,0.4,Jorge VIDES,1992-11-24,BRA,2f2,"Gobierno Autónomo Municipal de Cochabamba, Cochabamba (BOL)",2023-06-04,1133,2023,men_200m,Men 200m,30.5,True
8626,20.56,0.6,Isaiah TROUSIL,1999-01-29,USA,6sf3,"Mike A. Myers Stadium, Austin, TX (USA)",2023-06-07,1133,2023,men_200m,Men 200m,24.4,True
8989,20.57,0.3,Sydney SIAME,1997-10-07,ZAM,5f1,"National Heroes Stadium, Lusaka (ZAM)",2021-04-11,1132,2021,men_200m,Men 200m,23.5,True
8989,20.57,0.8,Evan MILLER,2000-08-29,USA,2f1,"Cregger Track, Columbia, SC (USA)",2021-04-17,1132,2021,men_200m,Men 200m,20.6,True
8989,20.57,1.7,Daniel STOKES,1997-08-20,USA,3,"Irwin Belk Track, Greensboro, NC (USA)",2021-05-08,1132,2021,men_200m,Men 200m,23.7,True
8989,20.57,1.4,Akira MATSUMOTO,1999-06-01,JPN,2,"National Stadium, Tokyo (JPN)",2021-05-09,1132,2021,men_200m,Men 200m,21.9,True
8989,20.57,1.0,Jacory PATTERSON,2000-02-02,USA,4,"Paul Derr TF Facility, Raleigh, NC (USA)",2021-05-15,1132,2021,men_200m,Men 200m,21.3,True
8989,20.57,0.1,Coby HILTON,,USA,1,"USD Lillibridge Track Complex, Vermillion, SD (USA)",2021-05-15,1132,2021,men_200m,Men 200m,,True
8989,20.57,-0.6,Zhenye XIE,1993-08-17,CHN,1,"Shangyu Stadium, Shaoxing (CHN)",2021-06-13,1135,2021,men_200m,Men 200m,27.8,True
8989,20.57,1.1,Jerome BLAKE,1995-08-18,CAN,3,"Complexe Sportif Claude-Robillard, Montréal (CAN)",2021-06-26,1132,2021,men_200m,Men 200m,25.9,True
8989,20.57,0.0,William REAIS,1999-05-04,SUI,1sf1,"Kadrioru staadion, Tallinn (EST)",2021-07-10,1132,2021,men_200m,Men 200m,22.2,True
8989,20.57,2.0,Devon ALLEN,1994-12-12,USA,3,"Christian Brothers HS, Memphis, TN (USA)",2021-08-15,1132,2021,men_200m,Men 200m,26.7,True
8989,20.57,0.5,Tarsis Gracious OROGOT,2002-11-24,UGA,4,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2021-08-21,1132,2021,men_200m,Men 200m,18.7,True
8989,20.57,-0.7,Lucas VILAR,2001-03-10,BRA,1h2,"Pascual Guerrero Stadium, Cali (COL)",2021-12-02,1136,2021,men_200m,Men 200m,20.7,True
8989,20.57,0.0,David DUNLAP,2000-08-06,USA,1f6,"Sun Angel Stadium, Tempe, AZ (USA)",2022-04-08,1132,2022,men_200m,Men 200m,21.7,True
8989,20.57,2.0,Shamar ROSE,,USA,1f1,"Mike Sanders Track & Field Complex, Starkville, MS (USA)",2022-04-29,1132,2022,men_200m,Men 200m,,True
8989,20.57,0.6,Owen ANSAH,2000-11-28,GER,2f2,"National Training Center, Clermont, FL (USA)",2022-05-01,1132,2022,men_200m,Men 200m,21.4,True
8989,20.57,1.3,Daniel STOKES,1997-08-20,USA,1h3,"Dick Vert Stadium, High Point, NC (USA)",2022-05-09,1132,2022,men_200m,Men 200m,24.7,True
8989,20.57,-0.2,Lidio Andres FELIZ,1997-06-26,DOM,5,"Mestský Stadion, Ostrava (CZE)",2022-05-31,1133,2022,men_200m,Men 200m,24.9,True
8989,20.57,1.3,Ryan ZEZE,1998-01-29,FRA,1f4,"Centre sportif Bout-du-Monde, Genève (SUI)",2022-06-11,1132,2022,men_200m,Men 200m,24.4,True
8989,20.57,1.4,Cravont CHARLESTON,1998-01-02,USA,5h3,"Hayward Field, Eugene, OR (USA)",2022-06-25,1132,2022,men_200m,Men 200m,24.5,True
8989,20.57,1.2,Reona MIURA,2000-05-10,JPN,2,"Athletic Stadium, Tottori (JPN)",2022-06-25,1132,2022,men_200m,Men 200m,22.1,True
8989,20.57,1.2,Shota IIZUKA,1991-06-25,JPN,3,"Athletic Stadium, Tottori (JPN)",2022-06-25,1132,2022,men_200m,Men 200m,31.0,True
8989,20.57,0.1,Akeem SIRLEAF,1997-03-10,LBR,2f1,"Marietta, GA (USA)",2022-07-02,1132,2022,men_200m,Men 200m,25.3,True
8989,20.57,0.1,Brandon MILLER,2003-06-27,USA,3sf3,"Pascual Guerrero Stadium, Cali (COL)",2022-08-03,1132,2022,men_200m,Men 200m,19.1,True
8989,20.57,1.5,Issamade ASINGA,2004-12-29,SUR,1f5,"Florida State University - Mike Long Track, Tallahassee, FL (USA)",2023-03-24,1132,2023,men_200m,Men 200m,18.2,True
8989,20.57,0.1,Sibusiso MATSENJWA,1988-05-02,SWZ,4,"Bestmed Tuks Stadium, Pretoria (RSA)",2023-04-12,1132,2023,men_200m,Men 200m,34.9,True
8989,20.57,1.9,Eckhart POTGIETER,2002-06-13,RSA,2,"Mangaung Athletics Stadium, Bloemfontein (RSA)",2023-05-06,1132,2023,men_200m,Men 200m,20.9,True
8989,20.57,0.6,Shota IIZUKA,1991-06-25,JPN,2,"Yanmar Stadium Nagai, Osaka (JPN)",2023-05-07,1132,2023,men_200m,Men 200m,31.9,True
8989,20.57,0.4,Jeremiah CURRY,2000-01-07,USA,1pr1,"Hornet Stadium - Sac St., Sacramento, CA (USA)",2023-05-24,1132,2023,men_200m,Men 200m,23.4,True
8989,20.57,1.6,Da'marcus FLEMING,2001-12-21,USA,3pr3,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2023-05-24,1132,2023,men_200m,Men 200m,21.4,True
8989,20.57,0.4,Kamden JACKSON,,USA,3h1,"Hornet Stadium - Sac St., Sacramento, CA (USA)",2023-05-26,1132,2023,men_200m,Men 200m,,True
8989,20.57,-0.3,Sinesipho DAMBILE,2002-03-02,RSA,2,"Parc des Sports C. Ehrmann, Nice (FRA)",2023-06-17,1133,2023,men_200m,Men 200m,21.3,True
8989,20.57,-1.1,Rasheed DWYER,1989-01-29,JAM,1f1,"National Stadium, Kingston (JAM)",2023-06-17,1138,2023,men_200m,Men 200m,34.4,True
8989,20.57,-1.4,Andre DE GRASSE,1994-11-10,CAN,6,"Stade Olympique de la Pontaise, Lausanne (SUI)",2023-06-30,1140,2023,men_200m,Men 200m,28.6,True
9324,20.58,0.8,Caleb BOGER,,USA,2,"Texan Track & Field Complex, Levelland, TX (USA)",2021-05-13,1130,2021,men_200m,Men 200m,,True
9324,20.58,0.4,Adam GEMILI,1993-10-06,GBR,6,"Suhaim bin Hamad Stadium, Doha (QAT)",2021-05-28,1130,2021,men_200m,Men 200m,27.6,True
9324,20.58,1.5,Travis COLLINS,1996-05-28,USA,3h3,"Cushing Stadium, College Station, TX (USA)",2021-05-29,1130,2021,men_200m,Men 200m,25.0,True
9324,20.58,0.1,Jan JIRKA,1993-10-05,CZE,3f1,"Centre sportif Bout-du-Monde, Genève (SUI)",2021-06-12,1130,2021,men_200m,Men 200m,27.7,True
9324,20.58,1.9,Ramil GULIYEV,1990-05-29,TUR,1f1,"Stadion Eggenberg, Graz (AUT)",2021-07-17,1130,2021,men_200m,Men 200m,31.1,True
9324,20.58,0.9,Shaun MASWANGANYI,2001-02-01,RSA,2h2,"National Stadium, Tokyo (JPN)",2021-08-03,1130,2021,men_200m,Men 200m,20.5,True
9324,20.58,1.3,Shainer RENGIFO MONTOYA,2002-04-08,CUB,3sf1,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2021-08-20,1130,2021,men_200m,Men 200m,19.4,True
9324,20.58,0.5,Tazana Mikkel KAMANGA-DYRBAK,2002-01-12,DEN,5,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2021-08-21,1130,2021,men_200m,Men 200m,19.6,True
9324,20.58,0.2,Yancarlos MARTÍNEZ,1992-08-08,DOM,5,"Stadion Śląski, Chorzów (POL)",2021-09-05,1130,2021,men_200m,Men 200m,29.1,True
9324,20.58,-1.6,Puripol BOONSON,2006-01-13,THA,1,Srisaket (THA),2022-03-20,1139,2022,men_200m,Men 200m,16.2,True
9324,20.58,0.0,Evan MILLER,2000-08-29,USA,4f1,"Percy Beard Track, Gainesville, FL (USA)",2022-04-01,1130,2022,men_200m,Men 200m,21.6,True
9324,20.58,0.0,Lance LANG,,USA,4f1,"Percy Beard Track, Gainesville, FL (USA)",2022-04-01,1130,2022,men_200m,Men 200m,,True
9324,20.58,0.8,Tinotenda MATIYENGA,1999-07-09,ZIM,1f2,"Percy Beard Track, Gainesville, FL (USA)",2022-04-15,1130,2022,men_200m,Men 200m,22.8,True
9324,20.58,0.3,Tinotenda MATIYENGA,1999-07-09,ZIM,2f5,"Cushing Stadium, College Station, TX (USA)",2022-04-30,1130,2022,men_200m,Men 200m,22.8,True
9324,20.58,0.8,Akeem SIRLEAF,1997-03-10,LBR,4f1,"National Training Center, Clermont, FL (USA)",2022-05-01,1130,2022,men_200m,Men 200m,25.1,True
9324,20.58,1.5,Parker KIEWIET,,USA,4pr1,"John McDonnell Field, Fayetteville, AR (USA)",2022-05-25,1130,2022,men_200m,Men 200m,,True
9324,20.58,1.3,Cameron ROSE,,USA,4pr1,"Billy Hayes T& F Complex, Bloomington, IN (USA)",2022-05-25,1130,2022,men_200m,Men 200m,,True
9324,20.58,1.0,Kahleje TILLMON,,USA,3pr2,"Billy Hayes T& F Complex, Bloomington, IN (USA)",2022-05-25,1130,2022,men_200m,Men 200m,,True
9324,20.58,0.4,Robin EREWA,1991-06-24,GER,1f1,"Stedelijke Atletiekpiste, Ninove (BEL)",2022-07-16,1130,2022,men_200m,Men 200m,31.1,True
9324,20.58,0.0,Noah WILLIAMS,1999-01-01,USA,3,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",2022-07-30,1130,2022,men_200m,Men 200m,23.6,True
9324,20.58,1.4,Joseph Paul AMOAH,1997-01-12,GHA,1h5,"Alexander Stadium, Birmingham (GBR)",2022-08-04,1130,2022,men_200m,Men 200m,25.6,True
9324,20.58,0.3,Jeriel QUAINOO,2003-04-17,GBR,1f1,"Stratford Community Track, London (GBR)",2022-08-14,1130,2022,men_200m,Men 200m,19.3,True
9324,20.58,-0.1,Ryan ZEZE,1998-01-29,FRA,6sf3,"Olympiastadion, München (GER)",2022-08-18,1130,2022,men_200m,Men 200m,24.6,True
9324,20.58,0.0,Musibau ADEBISI,,NGR,1h8,"Stephen Keshi Stadium, Asaba (NGR)",2022-12-07,1130,2022,men_200m,Men 200m,,True
9324,20.58,0.0,Lance LANG,,USA,1f5,"John McDonnell Field, Fayetteville, AR (USA)",2023-04-21,1130,2023,men_200m,Men 200m,,True
9324,20.58,1.1,Yudai NISHI,2000-07-02,JPN,4h1,"Prefectural Shizuoka Stadium, Fukuroi (JPN)",2023-05-03,1130,2023,men_200m,Men 200m,22.8,True
9324,20.58,1.6,Terrence JONES,2002-11-08,BAH,2h3,"John Jacobs Track Complex, Norman, OK (USA)",2023-05-13,1130,2023,men_200m,Men 200m,20.5,True
9324,20.58,1.4,Asa HODRICK,,USA,1,"Lee R. JacksonT&F Complex, Akron, OH (USA)",2023-05-13,1130,2023,men_200m,Men 200m,,True
9324,20.58,0.4,Soshi MIZUKUBO,1999-03-01,JPN,2h2,"Yanmar Stadium Nagai, Osaka (JPN)",2023-06-01,1130,2023,men_200m,Men 200m,24.3,True
9324,20.58,0.4,Sinesipho DAMBILE,2002-03-02,RSA,2,"Mestský Stadion, Ostrava (CZE)",2023-06-27,1130,2023,men_200m,Men 200m,21.3,True
9697,20.59,-0.1,Jerry JAKPA,1998-05-22,NGR,2,"Samuel Ogbemudia Stadium, Benin City (NGR)",2021-04-12,1129,2021,men_200m,Men 200m,22.9,True
9697,20.59,1.1,Romario WILLIAMS,1995-11-17,JAM,2f3,"National Stadium, Kingston (JAM)",2021-04-17,1129,2021,men_200m,Men 200m,25.4,True
9697,20.59,0.5,Haibin YAN,2003-01-08,CHN,1h13,Zhaoqing (CHN),2021-04-25,1129,2021,men_200m,Men 200m,18.3,True
9697,20.59,1.8,Jose GARCIA,,USA,2,"Mike A. Myers Stadium, Austin, TX (USA)",2021-05-08,1129,2021,men_200m,Men 200m,,True
9697,20.59,0.4,Reynier MENA,1996-11-21,CUB,1,"Estadio Panamericano, La Habana (CUB)",2021-05-28,1129,2021,men_200m,Men 200m,24.5,True
9697,20.59,1.5,Tinotenda MATIYENGA,1999-07-09,ZIM,4h3,"Cushing Stadium, College Station, TX (USA)",2021-05-29,1129,2021,men_200m,Men 200m,21.9,True
9697,20.59,-0.8,Yuki KOIKE,1995-05-13,JPN,1,"Yanmar Stadium Nagai, Osaka (JPN)",2021-06-01,1133,2021,men_200m,Men 200m,26.1,True
9697,20.59,1.4,Jak Ali HARVEY,1989-05-04,TUR,1f1,"Atıcılar Atletizm Sahası, Bursa (TUR)",2021-06-06,1129,2021,men_200m,Men 200m,32.1,True
9697,20.59,-1.3,Christopher GARIA,1992-12-16,NED,1f4,"Centre sportif Bout-du-Monde, Genève (SUI)",2021-06-12,1136,2021,men_200m,Men 200m,28.5,True
9697,20.59,1.1,Emmanuel ESEME,1993-08-17,CMR,1,"Stade omnisports Ahmadou Ahidjo, Yaoundé (CMR)",2021-06-20,1129,2021,men_200m,Men 200m,27.8,True
9697,20.59,1.1,Jaron FLOURNOY,1996-11-24,USA,7sf2,"Hayward Field, Eugene, OR (USA)",2021-06-26,1129,2021,men_200m,Men 200m,24.6,True
9697,20.59,-0.3,Rodrick PLEASANT,2005-02-01,USA,1,"Arcadia HS Track, Arcadia, CA (USA)",2021-06-26,1130,2021,men_200m,Men 200m,16.4,True
9697,20.59,-1.7,Alexander OGANDO,2000-05-03,DOM,1,San José (CRC),2021-07-11,1139,2021,men_200m,Men 200m,21.2,True
9697,20.59,0.0,Emmanuel MATADI,1991-04-15,LBR,4,"Stade Sottevillais 76, Sotteville-lès-Rouen (FRA)",2021-07-11,1129,2021,men_200m,Men 200m,30.2,True
9697,20.59,-0.1,Gaofei SUI,2001-04-19,CHN,4,Xi'an (CHN),2021-09-22,1129,2021,men_200m,Men 200m,20.4,True
9697,20.59,0.4,Lucas VILAR,2001-03-10,BRA,2,"Pascual Guerrero Stadium, Cali (COL)",2021-12-03,1129,2021,men_200m,Men 200m,20.7,True
9697,20.59,0.0,Dwight ST. HILLAIRE,1997-12-05,TTO,6f1,"Percy Beard Track, Gainesville, FL (USA)",2022-04-01,1129,2022,men_200m,Men 200m,24.3,True
9697,20.59,1.6,Marqueze WASHINGTON,1993-09-29,USA,5,"Hilmer Lodge Stadium, Walnut, CA (USA)",2022-04-16,1129,2022,men_200m,Men 200m,28.5,True
9697,20.59,1.9,Tyler DAVIS,,USA,1f3,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2022-04-30,1129,2022,men_200m,Men 200m,,True
9697,20.59,1.3,Edrick FLORÉAL JR,1995-03-23,CAN,3f1,"Tom Tellez Track, Houston, TX (USA)",2022-05-06,1129,2022,men_200m,Men 200m,27.1,True
9697,20.59,0.3,Lance LANG,,USA,7,"Ole Miss T&F Complex, Oxford, MS (USA)",2022-05-14,1129,2022,men_200m,Men 200m,,True
9697,20.59,1.3,Tinotenda MATIYENGA,1999-07-09,ZIM,2h2,"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",2022-05-14,1129,2022,men_200m,Men 200m,22.8,True
9697,20.59,1.3,Xavi MO-AJOK,2002-09-16,NED,2f3,"Putbosstadion, Oordegem (BEL)",2022-05-28,1129,2022,men_200m,Men 200m,19.7,True
9697,20.59,-0.1,Eseosa Fostine DESALU,1994-02-19,ITA,4,"Stadio Olimpico, Roma (ITA)",2022-06-09,1129,2022,men_200m,Men 200m,28.3,True
9697,20.59,-0.1,Nethaneel MITCHELL-BLAKE,1994-04-02,GBR,5,"Stadio Olimpico, Roma (ITA)",2022-06-09,1129,2022,men_200m,Men 200m,28.2,True
9697,20.59,1.2,Yoshihiro SOMEYA,1998-07-14,JPN,4,"Athletic Stadium, Tottori (JPN)",2022-06-25,1129,2022,men_200m,Men 200m,23.9,True
9697,20.59,1.1,Yancarlos MARTÍNEZ,1992-08-08,DOM,1,"Estadio Olimpico Juan Pablo Duarte, Santo Domingo (DOM)",2022-06-25,1129,2022,men_200m,Men 200m,29.9,True
9697,20.59,1.2,Hachim MAAROUFOU,1997-02-13,COM,6f1,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",2022-07-03,1129,2022,men_200m,Men 200m,25.4,True
9697,20.59,1.9,Udodi Chudi ONWUZURIKE,2003-01-29,NGR,1sf2,"Alexander Stadium, Birmingham (GBR)",2022-08-05,1129,2022,men_200m,Men 200m,19.5,True
9697,20.59,-0.3,Nethaneel MITCHELL-BLAKE,1994-04-02,GBR,4f1,"Stadion Allmend, Luzern (SUI)",2022-08-30,1130,2022,men_200m,Men 200m,28.4,True
9697,20.59,1.2,Jacob DESPARD,1996-11-20,AUS,1,"AIS Athletics Track, Canberra (AUS)",2023-01-29,1129,2023,men_200m,Men 200m,26.2,True
9697,20.59,0.7,Anthony PESELA,2002-06-09,BOT,1f1,"National Stadium, Gaborone (BOT)",2023-03-25,1129,2023,men_200m,Men 200m,20.8,True
9697,20.59,1.1,Adrian John SWART,2002-05-28,RSA,1f2,"McArthur Stadium, Potchefstroom (RSA)",2023-04-26,1129,2023,men_200m,Men 200m,20.9,True
9697,20.59,-0.5,José FIGUEROA,2004-09-14,PUR,1,"Grand Bahama Sports Complex, Freeport (BAH)",2023-05-13,1132,2023,men_200m,Men 200m,18.7,True
9697,20.59,0.9,Ashton ALLEN,2002-03-25,USA,5,"Hilmer Lodge Stadium, Walnut, CA (USA)",2023-05-14,1129,2023,men_200m,Men 200m,21.1,True
9697,20.59,1.3,Isaiah TROUSIL,1999-01-29,USA,2pr3,"Hornet Stadium - Sac St., Sacramento, CA (USA)",2023-05-24,1129,2023,men_200m,Men 200m,24.3,True
