Rank,Mark,wind,athlete_name,dob,country,pos,venue,date,results_score,year,discipline_key,discipline_label,age,wind_legal
10731,10.2,1.9,Pascal MANCINI,1989-04-18,SUI,1h2,"Stade Bouleyres, Bulle (SUI)",2022-07-09,1138,2022,men_100m,Men 100m,33.2,True
10731,10.2,0.3,Raymond EKEVWO,1999-03-23,NGR,8sf1,"Hayward Field, Eugene, OR (USA)",2022-07-16,1138,2022,men_100m,Men 100m,23.3,True
10731,10.2,0.4,Deniz ALMAS,1997-07-17,GER,1sr,"Leichtathletikarena, Eisenstadt (AUT)",2022-07-25,1138,2022,men_100m,Men 100m,25.0,True
10731,10.2,-0.9,Puripol BOONSON,2006-01-13,THA,1h6,"Pascual Guerrero Stadium, Cali (COL)",2022-08-01,1143,2022,men_100m,Men 100m,16.5,True
10731,10.2,0.0,Emmanuel MATADI,1991-04-15,LBR,1,"Centro Sportivo Saletti, Nembro (ITA)",2022-08-02,1138,2022,men_100m,Men 100m,31.3,True
10731,10.2,-0.9,Rohan BROWNING,1997-12-31,AUS,6,"Alexander Stadium, Birmingham (GBR)",2022-08-03,1143,2022,men_100m,Men 100m,24.6,True
10731,10.2,0.4,Yupun ABEYKOON,1994-12-31,SRI,4sf3,"Alexander Stadium, Birmingham (GBR)",2022-08-03,1138,2022,men_100m,Men 100m,27.6,True
10731,10.2,1.8,Nicholas WALSH,1997-07-27,GBR,3sr1,"Stratford Community Track, London (GBR)",2022-08-14,1138,2022,men_100m,Men 100m,25.0,True
10731,10.2,0.3,Owen ANSAH,2000-11-28,GER,5sf2,"Olympiastadion, München (GER)",2022-08-16,1138,2022,men_100m,Men 100m,21.7,True
10731,10.2,0.2,Israel OLATUNDE,2002-05-29,IRL,2sf3,"Olympiastadion, München (GER)",2022-08-16,1138,2022,men_100m,Men 100m,20.2,True
10731,10.2,-0.4,Rikkoi BRATHWAITE,1999-02-13,IVB,5,"Grand Bahama Sports Complex, Freeport (BAH)",2022-08-20,1140,2022,men_100m,Men 100m,23.5,True
10731,10.2,1.6,Brendon RODNEY,1992-04-09,CAN,2f1,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",2022-08-24,1138,2022,men_100m,Men 100m,30.4,True
10731,10.2,-0.1,Emmanuel MATADI,1991-04-15,LBR,3,"Stadio Quercia, Rovereto (ITA)",2022-08-30,1138,2022,men_100m,Men 100m,31.4,True
10731,10.2,0.0,Joseph FAHNBULLEH,2001-09-11,LBR,4,"Sports Park Mladost, Zagreb (CRO)",2022-09-11,1138,2022,men_100m,Men 100m,21.0,True
10731,10.2,0.4,Felipe BARDI,1998-10-08,BRA,1,"COTP Stadium, São Paulo (BRA)",2023-03-11,1138,2023,men_100m,Men 100m,24.4,True
10731,10.2,1.0,Illas GARCIA,,USA,1f1,"CSU Titan Track Complex, Fullerton, CA (USA)",2023-03-11,1138,2023,men_100m,Men 100m,,True
10731,10.2,0.1,Jake DORAN,2000-07-18,AUS,1f2,"Douglas Track & Field, Auckland (NZL)",2023-03-16,1138,2023,men_100m,Men 100m,22.7,True
10731,10.2,0.3,Emmanuel ESEME,1993-08-17,CMR,1,"Stade Omnisports de Kouekong, Bafoussam (CMR)",2023-03-18,1138,2023,men_100m,Men 100m,29.6,True
10731,10.2,2.0,Eric HARRISON JR.,1999-02-18,TTO,3f1,"UMiami Cobb Stadium, Coral Gables, FL (USA)",2023-03-18,1138,2023,men_100m,Men 100m,24.1,True
10731,10.2,1.6,James DADZIE,2001-05-17,GHA,5,"Mike A. Myers Stadium, Austin, TX (USA)",2023-04-01,1138,2023,men_100m,Men 100m,21.9,True
10731,10.2,1.6,Kalen WALKER,,USA,6,"Mike A. Myers Stadium, Austin, TX (USA)",2023-04-01,1138,2023,men_100m,Men 100m,,True
10731,10.2,0.5,Seye OGUNLEWE,1991-08-30,NGR,1f11,"Rice University Ley Track/Holloway Field, Houston, TX (USA)",2023-04-22,1138,2023,men_100m,Men 100m,31.6,True
10731,10.2,0.8,Dominique ALEXANDER,,USA,1,"Winthrop Irwin Belk Track & Field Complex, Rock Hill, SC (USA)",2023-05-12,1138,2023,men_100m,Men 100m,,True
10731,10.2,-0.5,Jerome BLAKE,1995-08-18,CAN,7,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2023-05-13,1141,2023,men_100m,Men 100m,27.7,True
10731,10.2,1.3,Robert GREGORY,2001-12-12,USA,4,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2023-05-13,1138,2023,men_100m,Men 100m,21.4,True
10731,10.2,1.0,Karlington ANUNAGBA,2001-07-07,NGR,2,"Soccer Stadium - North Texas University, Denton, TX (USA)",2023-05-14,1138,2023,men_100m,Men 100m,21.9,True
10731,10.2,0.1,Ronal LONGA,2004-06-30,COL,1h1,Bogotá (COL),2023-05-19,1138,2023,men_100m,Men 100m,18.9,True
10731,10.2,1.7,Blessing Akwasi AFRIFAH,2003-10-26,ISR,1,"Hadar Yosef Stadium, Tel Aviv (ISR)",2023-05-21,1138,2023,men_100m,Men 100m,19.6,True
10731,10.2,0.8,Kion BENJAMIN,2000-11-13,TTO,1pr1,"Hornet Stadium - Sac St., Sacramento, CA (USA)",2023-05-24,1138,2023,men_100m,Men 100m,22.5,True
10731,10.2,1.8,Brendon STEWART,2000-07-29,USA,5h1,"Hornet Stadium - Sac St., Sacramento, CA (USA)",2023-05-26,1138,2023,men_100m,Men 100m,22.8,True
10731,10.2,0.5,Raphael BOUJU,2002-05-15,NED,1f3,"Putbosstadion, Oordegem (BEL)",2023-05-27,1138,2023,men_100m,Men 100m,21.0,True
10731,10.2,0.9,Yannick WOLF,2000-05-12,GER,1h4,"Sepp-Herberger-Stadion, Weinheim (GER)",2023-05-27,1138,2023,men_100m,Men 100m,23.0,True
10731,10.2,-0.6,Rodrigo DO NASCIMENTO,1994-09-26,BRA,1,"COTP Stadium, São Paulo (BRA)",2023-05-27,1141,2023,men_100m,Men 100m,28.7,True
10731,10.2,0.1,Jeremiah AZU,2001-05-15,GBR,7,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",2023-05-28,1138,2023,men_100m,Men 100m,22.0,True
10731,10.2,1.2,Erik CARDOSO,2000-03-03,BRA,2f1,"Bungertstadion, Rehlingen (GER)",2023-05-28,1138,2023,men_100m,Men 100m,23.2,True
10731,10.2,0.5,Cravon GILLESPIE,1996-07-31,USA,5,"Vanderbilt Track, Nashville, TN (USA)",2023-06-03,1138,2023,men_100m,Men 100m,26.8,True
10731,10.2,0.5,Jelani WALKER,1998-06-10,JAM,6,"Vanderbilt Track, Nashville, TN (USA)",2023-06-03,1138,2023,men_100m,Men 100m,25.0,True
10731,10.2,-0.2,Soshi MIZUKUBO,1999-03-01,JPN,4,"Yanmar Stadium Nagai, Osaka (JPN)",2023-06-04,1139,2023,men_100m,Men 100m,24.3,True
10731,10.2,1.3,Karlington ANUNAGBA,2001-07-07,NGR,7sf2,"Mike A. Myers Stadium, Austin, TX (USA)",2023-06-07,1138,2023,men_100m,Men 100m,21.9,True
10731,10.2,1.2,Elliot JONES,1997-09-21,GBR,2f1,"Sportzentrum Niederösterreich, St. Pölten (AUT)",2023-06-08,1138,2023,men_100m,Men 100m,25.7,True
10731,10.2,-0.9,Benjamin AZAMATI,1998-01-14,GHA,6,"Stade Charléty, Paris (FRA)",2023-06-09,1143,2023,men_100m,Men 100m,25.4,True
10731,10.2,0.1,Yannick WOLF,2000-05-12,GER,2f1,"Paul-Greifzu-Stadion, Dessau (GER)",2023-06-17,1138,2023,men_100m,Men 100m,23.1,True
10731,10.2,2.0,Connor WASHINGTON,,USA,1h1,"John McDonnell Field, Fayetteville, AR (USA)",2023-06-23,1138,2023,men_100m,Men 100m,,True
10731,10.2,0.0,Benjamin RICHARDSON,2003-12-19,RSA,2,"Altamira estadioa, Ordizia (ESP)",2023-06-24,1138,2023,men_100m,Men 100m,19.5,True
10731,10.2,2.0,Henry BANDIAKY,1995-12-13,SEN,2h1,"Stade des Maradas, Cergy-Pontoise (FRA)",2023-06-25,1138,2023,men_100m,Men 100m,27.5,True
11680,10.21,1.0,Jack HALE,1998-05-22,AUS,1,"AIS Athletics Track, Canberra (AUS)",2021-02-25,1135,2021,men_100m,Men 100m,22.8,True
11680,10.21,1.3,Tosin OGUNODE,1994-03-02,QAT,1f4,"Bestmed Tuks Stadium, Pretoria (RSA)",2021-02-27,1135,2021,men_100m,Men 100m,27.0,True
11680,10.21,0.7,Matthew BOLING,2000-06-20,USA,2f1,"Percy Beard Track, Gainesville, FL (USA)",2021-04-17,1135,2021,men_100m,Men 100m,20.8,True
11680,10.21,0.3,Emmanuel MATADI,1991-04-15,LBR,2h1,"Hayward Field, Eugene, OR (USA)",2021-04-24,1135,2021,men_100m,Men 100m,30.0,True
11680,10.21,0.1,Javonte' HARDING,2001-08-29,USA,1,"Irwin Belk Track, Greensboro, NC (USA)",2021-05-08,1135,2021,men_100m,Men 100m,19.7,True
11680,10.21,1.0,Bryce ROBINSON,1993-11-13,USA,6h2,"Hilmer Lodge Stadium, Walnut, CA (USA)",2021-05-09,1135,2021,men_100m,Men 100m,27.5,True
11680,10.21,1.3,Matthew BOLING,2000-06-20,USA,1h1,"Cushing Stadium, College Station, TX (USA)",2021-05-14,1135,2021,men_100m,Men 100m,20.9,True
11680,10.21,1.0,Marvin SCHULTE,1999-02-19,GER,1f1,"Sepp-Herberger-Stadion, Weinheim (GER)",2021-05-22,1135,2021,men_100m,Men 100m,22.3,True
11680,10.21,0.5,Jaylen BACON,1996-08-05,USA,5,"Boston, MA (USA)",2021-05-23,1135,2021,men_100m,Men 100m,24.8,True
11680,10.21,0.5,Romell GLAVE,1999-11-11,JAM,1sr1,"Lee Valley Athletics Centre, London (GBR)",2021-05-26,1135,2021,men_100m,Men 100m,21.5,True
11680,10.21,1.6,Tinotenda MATIYENGA,1999-07-09,ZIM,5h1,"Cushing Stadium, College Station, TX (USA)",2021-05-29,1135,2021,men_100m,Men 100m,21.9,True
11680,10.21,-0.7,Jacolby SHELTON,,USA,2h2,"Cushing Stadium, College Station, TX (USA)",2021-05-29,1139,2021,men_100m,Men 100m,,True
11680,10.21,0.7,Emmanuel MATADI,1991-04-15,LBR,1h2,"Grosics Gyula Stadion, Tatabánya (HUN)",2021-06-05,1135,2021,men_100m,Men 100m,30.1,True
11680,10.21,1.7,Bryan LEVELL,2003-12-23,JAM,1f3,"National Stadium, Kingston (JAM)",2021-06-05,1135,2021,men_100m,Men 100m,17.5,True
11680,10.21,1.7,Akihiro HIGASHIDA,1995-12-13,JPN,3h2,"Athletic Stadium, Tottori (JPN)",2021-06-06,1135,2021,men_100m,Men 100m,25.5,True
11680,10.21,0.9,Joseph Paul AMOAH,1997-01-12,GHA,3sf1,"Hayward Field, Eugene, OR (USA)",2021-06-09,1135,2021,men_100m,Men 100m,24.4,True
11680,10.21,0.9,Joseph FAHNBULLEH,2001-09-11,USA,3sf1,"Hayward Field, Eugene, OR (USA)",2021-06-09,1135,2021,men_100m,Men 100m,19.7,True
11680,10.21,0.0,Terrance LAIRD,1998-10-12,USA,2sf3,"Hayward Field, Eugene, OR (USA)",2021-06-09,1135,2021,men_100m,Men 100m,22.7,True
11680,10.21,0.0,Jerry JAKPA,1998-05-22,NGR,2sf1,"Yabatech Sport Complex, Lagos (NGR)",2021-06-17,1135,2021,men_100m,Men 100m,23.1,True
11680,10.21,1.7,Kojo MUSAH,1996-04-15,DEN,1f1,"Beroe Stadium, Stara Zagora (BUL)",2021-06-19,1135,2021,men_100m,Men 100m,25.2,True
11680,10.21,-1.1,Gift LEOTLELA,1998-05-12,RSA,1h1,"Estadio Vallehermoso, Madrid (ESP)",2021-06-19,1141,2021,men_100m,Men 100m,23.1,True
11680,10.21,-0.4,Bruno DEDE,1999-10-07,JPN,2sf2,"Yanmar Stadium Nagai, Osaka (JPN)",2021-06-24,1137,2021,men_100m,Men 100m,21.7,True
11680,10.21,1.6,Cejhae GREENE,1995-10-06,ANT,h2,"The Bahamas National Stadium, Nassau (BAH)",2021-06-25,1135,2021,men_100m,Men 100m,25.7,True
11680,10.21,1.5,Bismark BOATENG,1992-03-15,CAN,1h1,"Bolles HS Track, Jacksonville, FL (USA)",2021-06-27,1135,2021,men_100m,Men 100m,29.3,True
11680,10.21,1.9,Jordan ANTHONY,2004-06-29,USA,1,"Hayward Field, Eugene, OR (USA)",2021-07-02,1135,2021,men_100m,Men 100m,17.0,True
11680,10.21,-0.1,Nigel ELLIS,1997-08-08,JAM,1,"Stadio G. Teghil, Lignano Sabbiadoro (ITA)",2021-07-03,1135,2021,men_100m,Men 100m,23.9,True
11680,10.21,1.2,Justin GATLIN,1982-02-10,USA,6,"Bregyó Athletic Center, Székesfehérvár (HUN)",2021-07-06,1135,2021,men_100m,Men 100m,39.4,True
11680,10.21,0.1,Chris ROYSTER,1992-01-24,USA,3h1,"Marietta HS, Marietta, GA (USA)",2021-07-09,1135,2021,men_100m,Men 100m,29.5,True
11680,10.21,0.4,Isiah YOUNG,1990-01-05,USA,7,"International Stadium, Gateshead (GBR)",2021-07-13,1135,2021,men_100m,Men 100m,31.5,True
11680,10.21,0.4,Adam GEMILI,1993-10-06,GBR,8,"International Stadium, Gateshead (GBR)",2021-07-13,1135,2021,men_100m,Men 100m,27.8,True
11680,10.21,0.1,Eugene AMO-DADZIE,1992-06-22,GBR,1sf3,"Bedford Athletic Stadium, Bedford (GBR)",2021-07-17,1135,2021,men_100m,Men 100m,29.1,True
11680,10.21,0.2,Chun-Han YANG,1997-01-01,TPE,5h1,"National Stadium, Tokyo (JPN)",2021-07-31,1135,2021,men_100m,Men 100m,24.6,True
11680,10.21,0.0,Jason ROGERS,1991-08-31,SKN,3h4,"National Stadium, Tokyo (JPN)",2021-07-31,1135,2021,men_100m,Men 100m,29.9,True
11680,10.21,-0.2,Jeremiah AZU,2001-05-15,GBR,1f1,"Lee Valley Athletics Centre, London (GBR)",2021-08-04,1136,2021,men_100m,Men 100m,20.2,True
11680,10.21,-1.7,Julian WAGNER,1998-03-18,GER,1h7,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",2021-08-14,1145,2021,men_100m,Men 100m,23.4,True
11680,10.21,0.0,Reece PRESCOD,1996-02-29,GBR,5f1,"Lantos Mihály Sportközpont, Budapest (HUN)",2021-08-24,1135,2021,men_100m,Men 100m,25.5,True
11680,10.21,0.7,Julian FORTE,1993-01-07,JAM,5,"Stade Charléty, Paris (FRA)",2021-08-28,1135,2021,men_100m,Men 100m,28.6,True
11680,10.21,-0.7,Tommy RAMDHAN,1996-11-28,GBR,1f18,"Dagenham Arena, London (GBR)",2021-08-30,1139,2021,men_100m,Men 100m,24.8,True
11680,10.21,1.1,Hillary Wanderson POLANCO RIJO,1997-11-25,ITA,1f2,"Centro Sportivo della Guardia di Finanza, Castelporziano (ITA)",2021-09-21,1135,2021,men_100m,Men 100m,23.8,True
11680,10.21,-0.5,Ryuichiro SAKAI,1998-03-14,JPN,2f1,"Yanmar Stadium Nagai, Osaka (JPN)",2021-09-25,1138,2021,men_100m,Men 100m,23.5,True
11680,10.21,1.7,Bradley Botshelo NKOANA,2005-01-29,RSA,1f5,"Ruimsig Stadium, Roodepoort, Johannesburg (RSA)",2022-02-19,1135,2022,men_100m,Men 100m,17.1,True
11680,10.21,1.6,Elliott CUMMINGS,,USA,1h3,"Mike A. Myers Stadium, Austin, TX (USA)",2022-03-25,1135,2022,men_100m,Men 100m,,True
11680,10.21,1.9,Amir WILLIS,2000-09-09,USA,2f1,"Florida State University - Mike Long Track, Tallahassee, FL (USA)",2022-03-25,1135,2022,men_100m,Men 100m,21.5,True
11680,10.21,0.6,Antonio WATSON,2001-09-11,JAM,3,"National Stadium, Kingston (JAM)",2022-03-26,1135,2022,men_100m,Men 100m,20.5,True
11680,10.21,-0.4,Illas GARCIA,,USA,1f5,"Drake Stadium, Los Angeles, CA (USA)",2022-03-26,1137,2022,men_100m,Men 100m,,True
11680,10.21,2.0,Yuki KOIKE,1995-05-13,JPN,1h3,"Cobb Track and Angell Field, Palo Alto, CA (USA)",2022-04-01,1135,2022,men_100m,Men 100m,26.9,True
11680,10.21,1.2,Isiah YOUNG,1990-01-05,USA,7h2,"Hilmer Lodge Stadium, Walnut, CA (USA)",2022-04-16,1135,2022,men_100m,Men 100m,32.3,True
11680,10.21,0.0,Grant HOLLOWAY,1997-11-19,USA,1f2,"Percy Beard Track, Gainesville, FL (USA)",2022-04-16,1135,2022,men_100m,Men 100m,24.4,True
11680,10.21,2.0,Kadrian GOLDSON,1997-11-08,JAM,2h5,"National Stadium, Kingston (JAM)",2022-04-23,1135,2022,men_100m,Men 100m,24.5,True
11680,10.21,1.9,Jacolby SHELTON,,USA,3f6,"Clyde Hart Track & Field Stadium, Waco, TX (USA)",2022-04-23,1135,2022,men_100m,Men 100m,,True
11680,10.21,-0.4,Kishane THOMPSON,2001-07-17,JAM,2f1,"National Stadium, Kingston (JAM)",2022-05-07,1137,2022,men_100m,Men 100m,20.8,True
11680,10.21,0.0,Oshane BAILEY,1989-09-08,JAM,1f2,"National Stadium, Kingston (JAM)",2022-05-07,1135,2022,men_100m,Men 100m,32.7,True
11680,10.21,-0.3,Ryuichiro SAKAI,1998-03-14,JPN,2h1,"National Stadium, Tokyo (JPN)",2022-05-08,1136,2022,men_100m,Men 100m,24.2,True
11680,10.21,-0.2,Abdul Hakim SANI BROWN,1999-03-06,JPN,5,"Estadio Francisco Montaner, Ponce (PUR)",2022-05-12,1136,2022,men_100m,Men 100m,23.2,True
11680,10.21,0.6,JP VAUGHT,2000-04-06,USA,1,"Benedetti-Wehrli Stadium - Jay & Dot Buikema Track, Naperville, IL (USA)",2022-05-13,1135,2022,men_100m,Men 100m,22.1,True
11680,10.21,1.3,Eseosa Fostine DESALU,1994-02-19,ITA,4h2,"Centro Sportivo Fontanassa, Savona (ITA)",2022-05-18,1135,2022,men_100m,Men 100m,28.2,True
11680,10.21,1.0,Ojie EDOBURUN,1996-06-02,GBR,3,"Emory Woodruff Physical Education Center, Atlanta, GA (USA)",2022-05-18,1135,2022,men_100m,Men 100m,26.0,True
11680,10.21,0.2,Eric HARRISON JR.,1999-02-18,TTO,5h2,"Billy Hayes T& F Complex, Bloomington, IN (USA)",2022-05-27,1135,2022,men_100m,Men 100m,23.3,True
11680,10.21,-0.2,Andre DE GRASSE,1994-11-10,CAN,9,"Hayward Field, Eugene, OR (USA)",2022-05-28,1136,2022,men_100m,Men 100m,27.5,True
11680,10.21,0.6,Méba Mickaël ZEZE,1994-05-19,FRA,5,"Stade des Grands Pêchers, Montreuil (FRA)",2022-06-02,1135,2022,men_100m,Men 100m,28.0,True
11680,10.21,0.3,Raymond EKEVWO,1999-03-23,NGR,2h2,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",2022-06-03,1135,2022,men_100m,Men 100m,23.2,True
11680,10.21,1.1,Henricho BRUINTJIES,1993-07-16,RSA,2sf2,"Cote d'Or National Sports Complex, St Pierre (MRI)",2022-06-08,1135,2022,men_100m,Men 100m,28.9,True
11680,10.21,1.2,Udodi Chudi ONWUZURIKE,2003-01-29,NGR,6sf2,"Hayward Field, Eugene, OR (USA)",2022-06-08,1135,2022,men_100m,Men 100m,19.4,True
11680,10.21,0.0,Malachi MURRAY,2000-03-18,CAN,2,"Alumni Stadium, Guelph (CAN)",2022-06-08,1135,2022,men_100m,Men 100m,22.2,True
11680,10.21,0.4,Akihiro HIGASHIDA,1995-12-13,JPN,1h4,"Yanmar Stadium Nagai, Osaka (JPN)",2022-06-09,1135,2022,men_100m,Men 100m,26.5,True
11680,10.21,0.7,Shakur WILLIAMS,2001-10-29,JAM,5h2,"National Stadium, Kingston (JAM)",2022-06-23,1135,2022,men_100m,Men 100m,20.6,True
11680,10.21,1.2,Laurenz COLBERT,2003-06-25,USA,1,"Hayward Field, Eugene, OR (USA)",2022-06-24,1135,2022,men_100m,Men 100m,19.0,True
11680,10.21,0.2,Terrence JONES,2002-11-08,BAH,1f2,"T. Robinson Stadium, Nassau (BAH)",2022-06-24,1135,2022,men_100m,Men 100m,19.6,True
11680,10.21,0.1,Kevin KRANZ,1998-06-20,GER,4,"Olympiastadion, Berlin (GER)",2022-06-25,1135,2022,men_100m,Men 100m,24.0,True
11680,10.21,0.4,Markus FUCHS,1995-11-14,AUT,1h1,"Sportzentrum Niederösterreich, St. Pölten (AUT)",2022-06-25,1135,2022,men_100m,Men 100m,26.6,True
11680,10.21,0.1,Kukyoung KIM,1991-04-19,KOR,2f1,"Athletic Stadium, Tottori (JPN)",2022-06-26,1135,2022,men_100m,Men 100m,31.2,True
11680,10.21,-0.5,Yupun ABEYKOON,1994-12-31,SRI,4,"Olympiastadion, Stockholm (SWE)",2022-06-30,1138,2022,men_100m,Men 100m,27.5,True
11680,10.21,0.2,Julian WAGNER,1998-03-18,GER,5h4,"Hayward Field, Eugene, OR (USA)",2022-07-15,1135,2022,men_100m,Men 100m,24.3,True
11680,10.21,0.2,Shainer RENGIFO MONTOYA,2002-04-08,CUB,6h4,"Hayward Field, Eugene, OR (USA)",2022-07-15,1135,2022,men_100m,Men 100m,20.3,True
11680,10.21,0.1,Andre DE GRASSE,1994-11-10,CAN,5sf2,"Hayward Field, Eugene, OR (USA)",2022-07-16,1135,2022,men_100m,Men 100m,27.7,True
11680,10.21,1.2,Eugene AMO-DADZIE,1992-06-22,GBR,2sr1,"Stratford Community Track, London (GBR)",2022-07-17,1135,2022,men_100m,Men 100m,30.1,True
11680,10.21,1.6,Kosuke KAWATA,2003-03-22,JPN,1,"Municipal Mizuho Stadium, Nagoya (JPN)",2022-07-17,1135,2022,men_100m,Men 100m,19.3,True
11680,10.21,2.0,Akira HARADA,2000-12-14,JPN,1sr1,"Fukuoka University Stadium, Fukuoka (JPN)",2022-07-31,1135,2022,men_100m,Men 100m,21.6,True
11680,10.21,-0.7,Akani SIMBINE,1993-09-21,RSA,8,"Stadion Śląski, Chorzów (POL)",2022-08-06,1139,2022,men_100m,Men 100m,28.9,True
11680,10.21,0.5,Bruno DEDE,1999-10-07,JPN,1,"Lemon Gas Stadium, Hiratsuka (JPN)",2022-08-06,1135,2022,men_100m,Men 100m,22.8,True
11680,10.21,1.1,Taymir BURNET,1992-10-01,NED,1f1,"VITA Atletiek, Ninove (BEL)",2022-08-10,1135,2022,men_100m,Men 100m,29.9,True
11680,10.21,1.8,Oliver BROMBY,1998-03-30,GBR,4sr1,"Stratford Community Track, London (GBR)",2022-08-14,1135,2022,men_100m,Men 100m,24.4,True
11680,10.21,0.2,Méba Mickaël ZEZE,1994-05-19,FRA,3sf3,"Olympiastadion, München (GER)",2022-08-16,1135,2022,men_100m,Men 100m,28.2,True
11680,10.21,0.2,Julian WAGNER,1998-03-18,GER,4sf3,"Olympiastadion, München (GER)",2022-08-16,1135,2022,men_100m,Men 100m,24.4,True
11680,10.21,0.0,Ryuichiro SAKAI,1998-03-14,JPN,1,"Prefectural Stadium, Fukui (JPN)",2022-08-20,1135,2022,men_100m,Men 100m,24.4,True
11680,10.21,1.6,Taymir BURNET,1992-10-01,NED,3f1,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",2022-08-24,1135,2022,men_100m,Men 100m,29.9,True
11680,10.21,-0.1,Emmanuel MATADI,1991-04-15,LBR,3,"Lantos Mihály Sportközpont, Budapest (HUN)",2022-09-02,1135,2022,men_100m,Men 100m,31.4,True
11680,10.21,-0.3,Andre DE GRASSE,1994-11-10,CAN,8,"Letzigrund, Zürich (SUI)",2022-09-08,1136,2022,men_100m,Men 100m,27.8,True
11680,10.21,-0.1,Akani SIMBINE,1993-09-21,RSA,5,"Stadio Comunale, Bellinzona (SUI)",2022-09-12,1135,2022,men_100m,Men 100m,29.0,True
11680,10.21,0.3,Felipe BARDI,1998-10-08,BRA,1sf1,Brasilia (BRA),2022-09-21,1135,2022,men_100m,Men 100m,24.0,True
11680,10.21,-0.7,Erik CARDOSO,2000-03-03,BRA,2,"COTP Stadium, São Paulo (BRA)",2022-10-22,1139,2022,men_100m,Men 100m,22.6,True
11680,10.21,-0.2,Jacob DESPARD,1996-11-20,AUS,1f1,"AIS Athletics Track, Canberra (AUS)",2023-01-28,1136,2023,men_100m,Men 100m,26.2,True
11680,10.21,-0.2,Edward OSEI-NKETIA,2001-05-08,NZL,1f1,"AIS Athletics Track, Canberra (AUS)",2023-01-28,1136,2023,men_100m,Men 100m,21.7,True
11680,10.21,1.1,Chun-Han YANG,1997-01-01,TPE,1,"Banqiao Stadium, New Taipei City (TPE)",2023-03-08,1135,2023,men_100m,Men 100m,26.2,True
11680,10.21,1.1,Deandre DALEY,2005-02-08,JAM,2sf1,"National Stadium, Kingston (JAM)",2023-03-29,1135,2023,men_100m,Men 100m,18.1,True
11680,10.21,1.6,Letlhogonolo MOLEYANE,2003-02-07,RSA,2h4,"McArthur Stadium, Potchefstroom (RSA)",2023-03-30,1135,2023,men_100m,Men 100m,20.1,True
11680,10.21,0.0,Dhruv RODRIGUES-CHICO,1998-11-10,NZL,,"Queensland Sport and Athletics Centre, Nathan, Brisbane (AUS)",2023-04-01,1135,2023,men_100m,Men 100m,24.4,True
11680,10.21,1.6,Wanya MCCOY,2003-03-29,BAH,7,"Mike A. Myers Stadium, Austin, TX (USA)",2023-04-01,1135,2023,men_100m,Men 100m,20.0,True
11680,10.21,1.6,Rodney HEATH,2002-05-22,USA,8,"Mike A. Myers Stadium, Austin, TX (USA)",2023-04-01,1135,2023,men_100m,Men 100m,20.9,True
11680,10.21,1.6,Andre DE GRASSE,1994-11-10,CAN,5f1,"Percy Beard Track, Gainesville, FL (USA)",2023-04-15,1135,2023,men_100m,Men 100m,28.4,True
11680,10.21,0.7,Alaba Olukunle AKINTOLA,2001-09-14,NGR,1f1,"Cougar Athletic Stadium, Azusa, CA (USA)",2023-04-15,1135,2023,men_100m,Men 100m,21.6,True
11680,10.21,0.3,Chun-Han YANG,1997-01-01,TPE,1h2,"Municipal Stadium, Hiroshima (JPN)",2023-04-29,1135,2023,men_100m,Men 100m,26.3,True
11680,10.21,1.5,Alaba Olukunle AKINTOLA,2001-09-14,NGR,1h3,"Vanderbilt Track, Nashville, TN (USA)",2023-04-29,1135,2023,men_100m,Men 100m,21.6,True
11680,10.21,1.1,Rodrigo DO NASCIMENTO,1994-09-26,BRA,1sf1,"CNDA, Bragança Paulista (BRA)",2023-05-05,1135,2023,men_100m,Men 100m,28.6,True
11680,10.21,-0.7,Kendal WILLIAMS,1995-09-23,USA,3h2,"Centennial Olympic Park, Atlanta, GA (USA)",2023-05-06,1139,2023,men_100m,Men 100m,27.6,True
11680,10.21,0.0,Devin AUGUSTINE,2003-12-02,TTO,1h1,"Billy Hayes T& F Complex, Bloomington, IN (USA)",2023-05-13,1135,2023,men_100m,Men 100m,19.4,True
11680,10.21,1.0,Nadale BUNTIN,2000-04-03,SKN,2h4,"Billy Hayes T& F Complex, Bloomington, IN (USA)",2023-05-13,1135,2023,men_100m,Men 100m,23.1,True
11680,10.21,0.3,Brendon STEWART,2000-07-29,USA,1h1,"Hilmer Lodge Stadium, Walnut, CA (USA)",2023-05-13,1135,2023,men_100m,Men 100m,22.8,True
11680,10.21,1.7,Muhd Azeem FAHMI,2004-04-29,MAS,3pr1,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2023-05-24,1135,2023,men_100m,Men 100m,19.1,True
11679,10.21,1.9,Aleksandar ASKOVIC,1997-10-23,GER,1h2,"Sepp-Herberger-Stadion, Weinheim (GER)",2023-05-27,1135,2023,men_100m,Men 100m,25.6,True
11679,10.21,1.4,Eliezer ADJIBI,2000-09-23,CAN,2,"Alumni Stadium, London (CAN)",2023-05-28,1135,2023,men_100m,Men 100m,22.7,True
