Rank,Mark,wind,athlete_name,dob,country,pos,venue,date,results_score,year,discipline_key,discipline_label,age,wind_legal
11376,11.32,0.0,Blessing OGUNDIRAN,2000-11-22,NGR,2sf2,"Yabatech Sport Complex, Lagos (NGR)",2021-06-17,1131,2021,women_100m,Women 100m,20.6,True
11376,11.32,0.9,Zoe HOBBS,1997-09-11,NZL,1,"Sports Reserve, Townsville (AUS)",2021-06-19,1131,2021,women_100m,Women 100m,23.8,True
11376,11.32,0.5,Diana VAISMAN,1998-07-23,ISR,1,"Atletski stadion, Smederevo (SRB)",2021-06-26,1131,2021,women_100m,Women 100m,22.9,True
11376,11.32,-1.3,Marije VAN HUNENSTIJN,1995-03-02,NED,3,"Olympiastadion, Stockholm (SWE)",2021-07-04,1138,2021,women_100m,Women 100m,26.3,True
11376,11.32,-0.6,Javianne OLIVER,1994-12-26,USA,1,"Stade Raymond Petit, Tomblaine (FRA)",2021-07-05,1134,2021,women_100m,Women 100m,26.5,True
11376,11.32,-0.2,Shockoria WALLACE,1993-08-09,JAM,1,"Stadio Giuseppe Grezar, Trieste (ITA)",2021-07-07,1132,2021,women_100m,Women 100m,27.9,True
11376,11.32,-1.2,Kayla WHITE,1996-09-24,USA,2f1,"Stade Sottevillais 76, Sotteville-lès-Rouen (FRA)",2021-07-11,1138,2021,women_100m,Women 100m,24.8,True
11376,11.32,-0.2,Hana BASIC,1996-01-22,AUS,5h7,"National Stadium, Tokyo (JPN)",2021-07-30,1132,2021,women_100m,Women 100m,25.5,True
11376,11.32,-1.2,Dezerea BRYANT,1993-04-27,USA,3,"Christian Brothers HS, Memphis, TN (USA)",2021-08-15,1138,2021,women_100m,Women 100m,28.3,True
11376,11.32,-0.2,Imani LANSIQUOT,1997-12-17,GBR,1f9,"Dagenham Arena, London (GBR)",2021-08-30,1132,2021,women_100m,Women 100m,23.7,True
11376,11.32,0.5,Nadine VISSER,1995-02-09,NED,6,"Olympiastadion, Berlin (GER)",2021-09-12,1131,2021,women_100m,Women 100m,26.6,True
11376,11.32,-0.5,Gabriela Anahi SUAREZ,2001-02-02,ECU,1h2,"Pascual Guerrero Stadium, Cali (COL)",2021-11-30,1134,2021,women_100m,Women 100m,20.8,True
11376,11.32,0.1,Gabriela Anahi SUAREZ,2001-02-02,ECU,1,"Pascual Guerrero Stadium, Cali (COL)",2021-12-01,1131,2021,women_100m,Women 100m,20.8,True
11376,11.32,-2.5,Teahna DANIELS,1997-03-25,USA,1h1,"National Sports Centre, Devonshire (BER)",2022-04-09,1146,2022,women_100m,Women 100m,25.0,True
11376,11.32,1.6,Ashley HENDERSON,1995-12-04,USA,9h1,"Hilmer Lodge Stadium, Walnut, CA (USA)",2022-04-16,1131,2022,women_100m,Women 100m,26.4,True
11376,11.32,-0.1,Rayniah JONES,,USA,4f1,"Percy Beard Track, Gainesville, FL (USA)",2022-04-16,1131,2022,women_100m,Women 100m,,True
11376,11.32,0.8,Ángela Gabriela TENORIO,1996-01-27,ECU,1f1,"Estadio Alberto Spencer Herrera, Guayaquil (ECU)",2022-04-16,1131,2022,women_100m,Women 100m,26.2,True
11376,11.32,1.9,Lorraine MARTINS,2000-04-04,BRA,3f1,São Paulo (BRA),2022-04-27,1131,2022,women_100m,Women 100m,22.1,True
11376,11.32,1.3,Murielle AHOURÉ-DEMPS,1987-08-23,CIV,6f1,"National Training Center, Clermont, FL (USA)",2022-05-01,1131,2022,women_100m,Women 100m,34.7,True
11376,11.32,-2.6,Gina BASS,1995-05-03,GAM,1,Montgeron (FRA),2022-05-15,1146,2022,women_100m,Women 100m,27.0,True
11376,11.32,-0.7,Rosemary CHUKWUMA,2001-12-05,NGR,1pr3,"John McDonnell Field, Fayetteville, AR (USA)",2022-05-26,1135,2022,women_100m,Women 100m,20.5,True
11376,11.32,1.3,Ka'Tia SEYMOUR,1997-10-03,USA,2pr3,"Billy Hayes T& F Complex, Bloomington, IN (USA)",2022-05-26,1131,2022,women_100m,Women 100m,24.6,True
11376,11.32,0.6,Joella LLOYD,2002-04-12,ANT,2pr4,"Billy Hayes T& F Complex, Bloomington, IN (USA)",2022-05-26,1131,2022,women_100m,Women 100m,20.1,True
11376,11.32,0.1,Vitoria Cristina ROSA,1996-01-12,BRA,2,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",2022-06-03,1131,2022,women_100m,Women 100m,26.4,True
11376,11.32,-0.7,Gina BASS,1995-05-03,GAM,3h,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",2022-06-03,1135,2022,women_100m,Women 100m,27.1,True
11376,11.32,1.5,Ashley HENDERSON,1995-12-04,USA,3h3,"Vanderbilt Track, Nashville, TN (USA)",2022-06-05,1131,2022,women_100m,Women 100m,26.5,True
11376,11.32,0.1,Quincy MALEKANI,1995-03-15,ZAM,2sf1,"Cote d'Or National Sports Complex, St Pierre (MRI)",2022-06-08,1131,2022,women_100m,Women 100m,27.2,True
11376,11.32,-1.1,Shashalee FORBES,1996-05-10,JAM,2f2,"National Stadium, Kingston (JAM)",2022-06-11,1137,2022,women_100m,Women 100m,26.1,True
11376,11.32,0.2,Ida KARSTOFT,1995-10-29,DEN,1h3,"Hvidovre Stadion, Hvidovre (DEN)",2022-06-11,1131,2022,women_100m,Women 100m,26.6,True
11376,11.32,0.9,English GARDNER,1992-04-22,USA,6h4,"Hayward Field, Eugene, OR (USA)",2022-06-23,1131,2022,women_100m,Women 100m,30.2,True
11376,11.32,0.5,Shashalee FORBES,1996-05-10,JAM,5sf1,"National Stadium, Kingston (JAM)",2022-06-24,1131,2022,women_100m,Women 100m,26.1,True
11376,11.32,0.5,Shockoria WALLACE,1993-08-09,JAM,5sf2,"National Stadium, Kingston (JAM)",2022-06-24,1131,2022,women_100m,Women 100m,28.9,True
11376,11.32,-0.1,Zoë SEDNEY,2001-12-15,NED,2,"Sportpark Orderbos, Apeldoorn (NED)",2022-06-24,1131,2022,women_100m,Women 100m,20.5,True
11376,11.32,0.9,Khamica BINGHAM,1994-06-15,CAN,1h2,"McLeod Stadium, Langley (CAN)",2022-06-25,1131,2022,women_100m,Women 100m,28.0,True
11376,11.32,1.2,Salomé KORA,1994-06-08,SUI,5f1,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",2022-07-03,1131,2022,women_100m,Women 100m,28.1,True
11376,11.32,-1.2,Imani LANSIQUOT,1997-12-17,GBR,1h1,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",2022-07-03,1138,2022,women_100m,Women 100m,24.5,True
11376,11.32,-1.2,Diana VAISMAN,1998-07-23,ISR,2h1,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",2022-07-03,1138,2022,women_100m,Women 100m,23.9,True
11376,11.32,1.6,Shashalee FORBES,1996-05-10,JAM,1h1,"Sportcentrum Wembley, Kortrijk (BEL)",2022-07-09,1131,2022,women_100m,Women 100m,26.2,True
11376,11.32,1.4,Riccarda DIETSCHE,1996-04-30,SUI,5f1,"Stade Bouleyres, Bulle (SUI)",2022-07-09,1131,2022,women_100m,Women 100m,26.2,True
11376,11.32,0.9,Kerrica HILL,2005-03-06,JAM,1,"Track and Field Centre Outdoor Track, Toronto (CAN)",2022-07-09,1131,2022,women_100m,Women 100m,17.3,True
11376,11.32,1.8,Kristina MAKARENKO,1997-02-28,ANA,1,"Salyut Geraklion Stadion, Moskva (RUS)",2022-07-23,1131,2022,women_100m,Women 100m,25.4,True
11376,11.32,0.1,Kristina MAKARENKO,1997-02-28,ANA,1,"Olympic Stadium, Cheboksary (RUS)",2022-08-02,1131,2022,women_100m,Women 100m,25.4,True
11376,11.32,0.4,Natalliah WHYTE,1997-08-09,JAM,8,"Alexander Stadium, Birmingham (GBR)",2022-08-03,1131,2022,women_100m,Women 100m,25.0,True
11376,11.32,-0.3,Alexandra BURGHARDT,1994-04-28,GER,1,"Lohrheidestadion, Wattenscheid, Bochum (GER)",2022-08-06,1132,2022,women_100m,Women 100m,28.3,True
11376,11.32,0.8,Kristina MAKARENKO,1997-02-28,ANA,1h2,"Yelena Yelesina Stadium, Chelyabinsk (RUS)",2022-08-25,1131,2022,women_100m,Women 100m,25.5,True
11376,11.32,0.3,Shannon RAY,1995-12-31,USA,4,"Stadio Quercia, Rovereto (ITA)",2022-08-30,1131,2022,women_100m,Women 100m,26.7,True
11376,11.32,0.0,Tima Seikeseye GODBLESS,2004-07-14,NGR,1,"Stephen Keshi Stadium, Asaba (NGR)",2022-12-05,1131,2022,women_100m,Women 100m,18.4,True
11376,11.32,0.0,Tima Seikeseye GODBLESS,2004-07-14,NGR,1h3,"Stephen Keshi Stadium, Asaba (NGR)",2022-12-05,1131,2022,women_100m,Women 100m,18.4,True
11376,11.32,1.4,Yarima L. GARCÍA,2004-07-25,CUB,2,"Estadio Panamericano, La Habana (CUB)",2023-03-10,1131,2023,women_100m,Women 100m,18.6,True
11376,11.32,1.2,Maboundou KONÉ,1997-05-16,CIV,1f1,"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",2023-03-25,1131,2023,women_100m,Women 100m,25.9,True
11376,11.32,0.2,Kennedy BLACKMON,1999-10-02,USA,7,"Mike A. Myers Stadium, Austin, TX (USA)",2023-04-01,1131,2023,women_100m,Women 100m,23.5,True
11376,11.32,1.5,Autumn WILSON,2003-12-16,USA,1f1,"Geroge C. Griffin Track, Atlanta, GA (USA)",2023-04-21,1131,2023,women_100m,Women 100m,19.3,True
11376,11.32,0.2,Karimah DAVIS,1998-11-23,USA,1f7,"Clyde Hart Track & Field Stadium, Waco, TX (USA)",2023-04-22,1131,2023,women_100m,Women 100m,24.4,True
11376,11.32,1.8,Rhasidat ADELEKE,2002-08-29,IRL,6f1,"Mike A. Myers Stadium, Austin, TX (USA)",2023-04-29,1131,2023,women_100m,Women 100m,20.7,True
11376,11.32,1.9,Mckenzie LONG,2000-07-11,USA,8f1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2023-04-29,1131,2023,women_100m,Women 100m,22.8,True
11376,11.32,1.5,Anthaya CHARLTON,,BAH,1h1,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",2023-04-29,1131,2023,women_100m,Women 100m,,True
11376,11.32,0.0,Jaël BESTUÉ,2000-09-24,ESP,1,"Estadio Los Pajaritos, Soria (ESP)",2023-05-06,1131,2023,women_100m,Women 100m,22.6,True
11376,11.32,1.7,Ángela Gabriela TENORIO,1996-01-27,ECU,3,"CNDA, Bragança Paulista (BRA)",2023-05-07,1131,2023,women_100m,Women 100m,27.3,True
11376,11.32,0.2,Vitoria Cristina ROSA,1996-01-12,BRA,1,"COTP Stadium, São Paulo (BRA)",2023-05-10,1131,2023,women_100m,Women 100m,27.3,True
11376,11.32,0.7,Nya BUSSEY,,USA,1h2,"Billy Hayes T& F Complex, Bloomington, IN (USA)",2023-05-13,1131,2023,women_100m,Women 100m,,True
11376,11.32,-0.7,Imani LANSIQUOT,1997-12-17,GBR,1,"Loughborough University Track, Loughborough (GBR)",2023-05-21,1135,2023,women_100m,Women 100m,25.4,True
11376,11.32,-0.1,Jadyn MAYS,2002-04-02,USA,2pr4,"Hornet Stadium - Sac St., Sacramento, CA (USA)",2023-05-25,1131,2023,women_100m,Women 100m,21.1,True
11376,11.32,1.2,Aysha SHAHEED,,USA,2pr5,"Hornet Stadium - Sac St., Sacramento, CA (USA)",2023-05-25,1131,2023,women_100m,Women 100m,,True
11376,11.32,1.8,Taylor ANDERSON,1994-12-01,USA,2,"Stade L. Achille, Fort-de-France (FRA)",2023-05-27,1131,2023,women_100m,Women 100m,28.5,True
11376,11.32,1.7,Boglárka TAKÁCS,2001-08-28,HUN,1h4,"Ikarus BSE Sporttelep, Budapest (HUN)",2023-05-27,1131,2023,women_100m,Women 100m,21.7,True
11376,11.32,-0.1,Delphine NKANSA,2001-09-21,BEL,3h2,"Stade des Grands Pêchers, Montreuil (FRA)",2023-05-31,1131,2023,women_100m,Women 100m,21.7,True
11376,11.32,-0.1,Delphine NKANSA,2001-09-21,BEL,7,"FBK Stadium, Hengelo (NED)",2023-06-04,1131,2023,women_100m,Women 100m,21.7,True
11376,11.32,0.7,Bianca WILLIAMS,1993-12-18,GBR,1,"Østerbro Stadion, København (DEN)",2023-06-07,1131,2023,women_100m,Women 100m,29.5,True
11376,11.32,-0.1,Nya BUSSEY,,USA,4sf3,"Mike A. Myers Stadium, Austin, TX (USA)",2023-06-08,1131,2023,women_100m,Women 100m,,True
11376,11.32,0.1,Kristina MAKARENKO,1997-02-28,RUS,1,"Luzhniki, South Arena, Moskva (RUS)",2023-06-08,1131,2023,women_100m,Women 100m,26.3,True
11376,11.32,-0.3,Yongli WEI,1991-10-11,CHN,1sf3,"Olympic Sports Center, Huangshi (CHN)",2023-06-09,1132,2023,women_100m,Women 100m,31.7,True
11376,11.32,2.0,Salomé KORA,1994-06-08,SUI,1h2,"Centre sportif Bout-du-Monde, Genève (SUI)",2023-06-10,1131,2023,women_100m,Women 100m,29.0,True
11376,11.32,0.8,Nathacha KOUNI,2001-02-18,SUI,1f1,"Stadion Lachen, Thun (SUI)",2023-06-14,1131,2023,women_100m,Women 100m,22.3,True
11376,11.32,0.0,Rosalina SANTOS,1998-02-18,POR,3f1,"Stadion Eggenberg, Graz (AUT)",2023-06-16,1131,2023,women_100m,Women 100m,25.3,True
11376,11.32,0.7,Monika ROMASZKO,2002-04-13,POL,1,"Stadion OSiR, Wloclawek (POL)",2023-07-01,1131,2023,women_100m,Women 100m,21.2,True
11982,11.33,0.3,Lumeka KATUNDU,1991-09-21,ZAM,2,"National Heroes Stadium, Lusaka (ZAM)",2021-03-06,1129,2021,women_100m,Women 100m,29.5,True
11982,11.33,1.1,Halle HAZZARD,1999-02-04,GRN,2,"Paul Derr TF Facility, Raleigh, NC (USA)",2021-03-27,1129,2021,women_100m,Women 100m,22.1,True
11982,11.33,1.3,Ángela Gabriela TENORIO,1996-01-27,ECU,1f1,"National Training Center, Clermont, FL (USA)",2021-04-04,1129,2021,women_100m,Women 100m,25.2,True
11982,11.33,0.8,Mengxue LIAO,1995-06-18,CHN,1h8,Zhaoqing (CHN),2021-04-24,1129,2021,women_100m,Women 100m,25.9,True
11982,11.33,-0.3,Kynnedy FLANNEL,2000-07-12,USA,3f1,"Mike A. Myers Stadium, Austin, TX (USA)",2021-05-01,1130,2021,women_100m,Women 100m,20.8,True
11982,11.33,0.8,Caisja CHANDLER,2000-06-18,USA,1,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",2021-05-01,1129,2021,women_100m,Women 100m,20.9,True
11982,11.33,1.9,Jada BAYLARK,1997-10-17,USA,2h2,"John McDonnell Field, Fayetteville, AR (USA)",2021-05-07,1129,2021,women_100m,Women 100m,23.6,True
11982,11.33,0.6,Brittany BROWN,1995-04-18,USA,4,"Irvine, CA (USA)",2021-05-15,1129,2021,women_100m,Women 100m,26.1,True
11982,11.33,1.7,Lotta KEMPPINEN,1998-04-01,FIN,3f1,"Paul-Greifzu-Stadion, Dessau (GER)",2021-05-21,1129,2021,women_100m,Women 100m,23.1,True
11982,11.33,1.7,Rani ROSIUS,2000-04-25,BEL,3f1,"Paul-Greifzu-Stadion, Dessau (GER)",2021-05-21,1129,2021,women_100m,Women 100m,21.1,True
11982,11.33,1.9,Jennifer MONTAG,1998-02-11,GER,1,"Lohrheidestadion, Wattenscheid, Bochum (GER)",2021-05-24,1129,2021,women_100m,Women 100m,23.3,True
11982,11.33,1.3,Orlann OMBISSA-DZANGUE,1991-05-26,FRA,4,"Stadion Śląski, Chorzów (POL)",2021-05-29,1129,2021,women_100m,Women 100m,30.0,True
11982,11.33,1.4,Ka'Tia SEYMOUR,1997-10-03,USA,6h3,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2021-05-29,1129,2021,women_100m,Women 100m,23.7,True
11982,11.33,2.0,Veronica CAMPBELL-BROWN,1982-05-15,JAM,5h2,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2021-05-31,1129,2021,women_100m,Women 100m,39.0,True
11982,11.33,1.7,Khalifa ST. FORT,1998-02-13,TTO,5f1,"Ansin Sports Complex, Miramar, FL (USA)",2021-06-05,1129,2021,women_100m,Women 100m,23.3,True
11982,11.33,0.8,Naomi SEDNEY,1994-12-17,NED,6,"FBK Stadium, Hengelo (NED)",2021-06-06,1129,2021,women_100m,Women 100m,26.5,True
11982,11.33,-0.6,Dezerea BRYANT,1993-04-27,USA,1h1,"Nashville, TN (USA)",2021-06-06,1132,2021,women_100m,Women 100m,28.1,True
11982,11.33,1.7,Magdalena LINDNER,2000-04-14,AUT,1h3,"Leichtathletikarena, Eisenstadt (AUT)",2021-06-09,1129,2021,women_100m,Women 100m,21.2,True
11982,11.33,1.2,Murielle AHOURÉ,1987-08-23,CIV,3h1,"Calvary Christian Academy Athletic Fields, Fort Lauderdale, FL (USA)",2021-06-11,1129,2021,women_100m,Women 100m,33.8,True
11982,11.33,1.2,Vittoria FONTANA,2000-07-23,ITA,5f1,"Centre sportif Bout-du-Monde, Genève (SUI)",2021-06-12,1129,2021,women_100m,Women 100m,20.9,True
11982,11.33,0.2,Cynthia LEDUC,1997-02-16,FRA,2h1,"Stade des Maradas, Cergy-Pontoise (FRA)",2021-06-16,1129,2021,women_100m,Women 100m,24.3,True
11982,11.33,0.5,Salomé KORA,1994-06-08,SUI,3,"Stadion Hard, Langenthal (SUI)",2021-06-25,1129,2021,women_100m,Women 100m,27.0,True
11982,11.33,1.3,Salomé KORA,1994-06-08,SUI,1sf1,"Stadion Hard, Langenthal (SUI)",2021-06-25,1129,2021,women_100m,Women 100m,27.0,True
11982,11.33,1.9,Sina MAYER,1995-04-10,GER,2h2,"Stadion Manfort, Leverkusen (GER)",2021-06-27,1129,2021,women_100m,Women 100m,26.2,True
11982,11.33,0.7,Shannon RAY,1995-12-31,USA,1f1,"Bolles HS Track, Jacksonville, FL (USA)",2021-06-27,1129,2021,women_100m,Women 100m,25.5,True
11982,11.33,0.2,Rebekka HAASE,1993-01-02,GER,1sf2,"Mommsenstadion, Berlin (GER)",2021-06-29,1129,2021,women_100m,Women 100m,28.5,True
11982,11.33,-1.9,Michelle-Lee AHYE,1992-04-10,TTO,1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",2021-06-30,1140,2021,women_100m,Women 100m,29.2,True
11982,11.33,-1.2,Natasha MORRISON,1992-11-17,JAM,2,"Stadio G. Teghil, Lignano Sabbiadoro (ITA)",2021-07-03,1136,2021,women_100m,Women 100m,28.6,True
11982,11.33,1.3,Kristal AWUAH,1999-08-07,GBR,1sf2,"Kadrioru staadion, Tallinn (EST)",2021-07-08,1129,2021,women_100m,Women 100m,21.9,True
11982,11.33,1.2,TyNia GAITHER,1993-03-16,BAH,1,"Bolles HS Track, Jacksonville, FL (USA)",2021-07-17,1129,2021,women_100m,Women 100m,28.3,True
11982,11.33,0.1,Rosângela SANTOS,1990-12-20,BRA,5h2,"National Stadium, Tokyo (JPN)",2021-07-30,1129,2021,women_100m,Women 100m,30.6,True
11982,11.33,1.5,Torrie LEWIS,2005-01-08,AUS,2f1,"Queensland Sport and Athletics Centre, Nathan, Brisbane (AUS)",2021-12-18,1129,2021,women_100m,Women 100m,16.9,True
11982,11.33,1.1,Bree MASTERS,1995-06-24,AUS,2,"SOPAC, Sydney (AUS)",2022-04-01,1129,2022,women_100m,Women 100m,26.8,True
11982,11.33,1.3,Ezinne ABBA,2000-11-01,NGR,1h1,"Cobb Track and Angell Field, Palo Alto, CA (USA)",2022-04-01,1129,2022,women_100m,Women 100m,21.4,True
11982,11.33,0.3,Remona BURCHELL,1991-09-15,JAM,3,"National Stadium, Kingston (JAM)",2022-04-02,1129,2022,women_100m,Women 100m,30.5,True
11982,11.33,0.1,Lia LOVE,,USA,1f2,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",2022-04-09,1129,2022,women_100m,Women 100m,,True
11982,11.33,-0.7,Kemba NELSON,2000-02-23,JAM,2h5,"Hilmer Lodge Stadium, Walnut, CA (USA)",2022-04-15,1133,2022,women_100m,Women 100m,22.1,True
11982,11.33,1.3,Rayniah JONES,,USA,7f1,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2022-04-30,1129,2022,women_100m,Women 100m,,True
11982,11.33,-0.4,Shannon RAY,1995-12-31,USA,3,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2022-05-07,1131,2022,women_100m,Women 100m,26.3,True
11982,11.33,0.9,Ka'Tia SEYMOUR,1997-10-03,USA,5,"Morris Williams T&F Stadium, Durham, NC (USA)",2022-05-14,1129,2022,women_100m,Women 100m,24.6,True
11982,11.33,1.7,Tsaone Bakani SEBELE,1993-10-27,BOT,1,"Francistown Stadion, Francistown (BOT)",2022-05-14,1129,2022,women_100m,Women 100m,28.5,True
11982,11.33,1.4,Adaejah HODGE,2006-03-13,IVB,1,"Grisham Stadium, Carrollton, GA (USA)",2022-05-14,1129,2022,women_100m,Women 100m,16.2,True
11982,11.33,-0.4,Caisja CHANDLER,2000-06-18,USA,1,"Cessna Stadium, Wichita, KS (USA)",2022-05-15,1131,2022,women_100m,Women 100m,21.9,True
11982,11.33,-0.4,Melicia MOUZZON,,USA,2,"Cessna Stadium, Wichita, KS (USA)",2022-05-15,1131,2022,women_100m,Women 100m,,True
11982,11.33,0.5,LaSarah HARGROVE,,USA,2pr2,"John McDonnell Field, Fayetteville, AR (USA)",2022-05-26,1129,2022,women_100m,Women 100m,,True
11982,11.33,-0.7,Caira PETTWAY,,USA,2pr3,"John McDonnell Field, Fayetteville, AR (USA)",2022-05-26,1133,2022,women_100m,Women 100m,,True
11982,11.33,0.1,Celera BARNES,1998-12-02,USA,1pr4,"John McDonnell Field, Fayetteville, AR (USA)",2022-05-26,1129,2022,women_100m,Women 100m,23.5,True
11982,11.33,1.0,Jessika GBAI,1998-12-29,USA,2pr1,"Billy Hayes T& F Complex, Bloomington, IN (USA)",2022-05-26,1129,2022,women_100m,Women 100m,23.4,True
11982,11.33,1.3,Tionna BROWN,,USA,5h2,"Billy Hayes T& F Complex, Bloomington, IN (USA)",2022-05-28,1129,2022,women_100m,Women 100m,,True
11982,11.33,0.1,Gina BASS,1995-05-03,GAM,3,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",2022-06-03,1129,2022,women_100m,Women 100m,27.1,True
11982,11.33,1.0,Ángela Gabriela TENORIO,1996-01-27,ECU,1,"Polideportivo Municipal, Andújar (ESP)",2022-06-04,1129,2022,women_100m,Women 100m,26.4,True
11982,11.33,0.1,Oarabile TSHOSA,2001-06-25,BOT,3sf1,"Cote d'Or National Sports Complex, St Pierre (MRI)",2022-06-08,1129,2022,women_100m,Women 100m,21.0,True
11982,11.33,0.7,Mallory LECONTE,2000-10-04,FRA,1f1,"Stade des Maradas, Cergy-Pontoise (FRA)",2022-06-08,1129,2022,women_100m,Women 100m,21.7,True
11982,11.33,1.1,Autumn WILSON,2003-12-16,USA,1,"Hayward Field, Eugene, OR (USA)",2022-06-18,1129,2022,women_100m,Women 100m,18.5,True
11982,11.33,1.7,Hannah BRIER,1998-02-03,GBR,1h6,"Manchester Regional Arena, Manchester (GBR)",2022-06-24,1129,2022,women_100m,Women 100m,24.4,True
11982,11.33,0.5,Ashanti MOORE,2000-11-07,JAM,6sf2,"National Stadium, Kingston (JAM)",2022-06-24,1129,2022,women_100m,Women 100m,21.6,True
11982,11.33,1.2,Jacent NYAMAHUNGE,1997-12-02,UGA,1sf1,"Mandela National Stadium, Kampala (UGA)",2022-06-24,1129,2022,women_100m,Women 100m,24.6,True
11982,11.33,1.9,Rani ROSIUS,2000-04-25,BEL,1h2,"Atletiekstadium Gentbrugge, Gentbrugge (BEL)",2022-06-25,1129,2022,women_100m,Women 100m,22.2,True
11982,11.33,-0.4,Asha PHILIP,1990-10-25,GBR,2,"Stade Raymond Petit, Tomblaine (FRA)",2022-07-02,1131,2022,women_100m,Women 100m,31.7,True
11982,11.33,0.0,Natasha MORRISON,1992-11-17,JAM,2,"Marietta, GA (USA)",2022-07-02,1129,2022,women_100m,Women 100m,29.6,True
11982,11.33,1.3,Jura LEVY,1990-11-04,JAM,3,"Stedelijke Atletiekpiste, Ninove (BEL)",2022-07-16,1129,2022,women_100m,Women 100m,31.7,True
11982,11.33,0.1,Anglerne ANNELUS,1997-01-10,USA,6h3,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",2022-07-30,1129,2022,women_100m,Women 100m,25.5,True
11982,11.33,0.8,Jamile SAMUEL,1992-04-24,NED,1f1,"Stade Jean Jacoby, Schifflange (LUX)",2022-07-31,1129,2022,women_100m,Women 100m,30.3,True
11982,11.33,-0.1,Mia BRAHE-PEDERSEN,2005-11-28,USA,7,"Pascual Guerrero Stadium, Cali (COL)",2022-08-03,1129,2022,women_100m,Women 100m,16.7,True
11982,11.33,-0.7,Delphine NKANSA,2001-09-21,BEL,1h2,"Olympiastadion, München (GER)",2022-08-15,1133,2022,women_100m,Women 100m,20.9,True
11982,11.33,-1.2,Murielle AHOURÉ-DEMPS,1987-08-23,CIV,4f2,"Stadio Colbachini, Padova (ITA)",2022-09-04,1136,2022,women_100m,Women 100m,35.0,True
11982,11.33,1.9,Lynna IRBY,1998-12-06,USA,3f1,"Mike A. Myers Stadium, Austin, TX (USA)",2023-03-04,1129,2023,women_100m,Women 100m,24.2,True
11982,11.33,-1.1,Chante CLINKSCALE,,USA,1f1,"Florida State University - Mike Long Track, Tallahassee, FL (USA)",2023-03-24,1135,2023,women_100m,Women 100m,,True
11982,11.33,0.9,Makenzie DUNMORE,1997-10-07,USA,5f1,"UMiami Cobb Stadium, Coral Gables, FL (USA)",2023-04-08,1129,2023,women_100m,Women 100m,25.5,True
11982,11.33,1.5,Kenondra DAVIS,2003-02-15,USA,2f1,"Geroge C. Griffin Track, Atlanta, GA (USA)",2023-04-21,1129,2023,women_100m,Women 100m,20.2,True
11982,11.33,1.8,Taylor ANDERSON,1994-12-01,USA,6f1,"National Training Center, Clermont, FL (USA)",2023-04-23,1129,2023,women_100m,Women 100m,28.4,True
11982,11.33,1.4,Riley DAY,2000-03-30,AUS,1,"Yanmar Stadium Nagai, Osaka (JPN)",2023-05-06,1129,2023,women_100m,Women 100m,23.1,True
11982,11.33,0.8,Dennisha PAGE,,USA,6,"Billy Hayes T& F Complex, Bloomington, IN (USA)",2023-05-14,1129,2023,women_100m,Women 100m,,True
11982,11.33,0.2,Bria BULLARD,,USA,7,"John Jacobs Track Complex, Norman, OK (USA)",2023-05-14,1129,2023,women_100m,Women 100m,,True
11982,11.33,1.0,Alyssa COLBERT,2003-02-28,USA,3pr1,"Hornet Stadium - Sac St., Sacramento, CA (USA)",2023-05-25,1129,2023,women_100m,Women 100m,20.2,True
11982,11.33,1.9,Alexis GLASCO,,USA,6pr6,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2023-05-25,1129,2023,women_100m,Women 100m,,True
11982,11.33,0.0,Tasa JIYA,1997-09-16,NED,1f2,"Putbosstadion, Oordegem (BEL)",2023-05-27,1129,2023,women_100m,Women 100m,25.7,True
11982,11.33,1.0,Lorène Dorcas BAZOLO,1983-05-04,POR,1,"Stadio Zecchini, Grosseto (ITA)",2023-05-27,1129,2023,women_100m,Women 100m,40.1,True
11982,11.33,1.3,Aleeya SIBBONS,2002-11-05,GBR,2f1,London Marathon Community Track (GBR),2023-05-29,1129,2023,women_100m,Women 100m,20.6,True
11982,11.33,-0.1,Patrizia VAN DER WEKEN,1999-11-12,LUX,1h1,"Marsa Athletics Track, Marsa (MLT)",2023-05-30,1129,2023,women_100m,Women 100m,23.5,True
